match_date,kot,round_type,season_round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,stadium,attendance,season
25/09/2021,19:30:00,Regular round,4,Hapoel Beer Sheva,Maccabi Tel Aviv,2,10,Maccabi Tel Aviv,2,0,Aviad Shiloah,Toto Jacob Turner Stadium,13219,2021/2022
26/09/2021,18:00:00,Regular round,4,Maccabi Netanya,Hapoel Hadera,14,6,Maccabi Netanya,0,2,Roi Reinshreiber,Netanya Stadium,2800,2021/2022
26/09/2021,18:30:00,Regular round,4,FC Ashdod,Beitar Jerusalem,12,8,FC Ashdod,2,0,Nael Odeh,Yud-Alef Stadion,3864,2021/2022
26/09/2021,19:15:00,Regular round,4,Maccabi Haifa,Maccabi Petah Tikva,4,11,Maccabi Petah Tikva,2,0,Snir Levi,Sammy Ofer Stadium,21230,2021/2022
02/10/2021,17:00:00,Regular round,5,Hapoel Nof HaGalil,Hapoel Tel Aviv,4,5,Hapoel Tel Aviv,2,2,Liran Liany,Green Stadium,2900,2021/2022
02/10/2021,18:00:00,Regular round,5,Maccabi Petah Tikva,Hapoel Haifa,8,2,Maccabi Petah Tikva,2,0,Shalom Ben Avraham,HaMoshava Stadium,1600,2021/2022
02/10/2021,19:30:00,Regular round,5,Beitar Jerusalem,Ironi Kiryat Shmona,9,12,Ironi Kiryat Shmona,1,1,Niv Steif,Teddy-Kollek-Stadion,3200,2021/2022
02/10/2021,20:00:00,Regular round,5,Ihud Bnei Sakhnin,Maccabi Netanya,10,11,Maccabi Netanya,1,3,Eitan Shmuelevic,Doha Stadium,2300,2021/2022
03/10/2021,18:00:00,Regular round,5,FC Ashdod,Hapoel Hadera,13,3,FC Ashdod,1,2,David Fucsman,Yud-Alef Stadion,200,2021/2022
03/10/2021,19:15:00,Regular round,5,Maccabi Tel Aviv,Hapoel Jerusalem,7,14,Hapoel Jerusalem,1,0,Snir Levi,Bloomfield,14587,2021/2022
03/10/2021,19:45:00,Regular round,5,Maccabi Haifa,Hapoel Beer Sheva,6,1,Maccabi Haifa,1,2,Gal Leibovitz,Sammy Ofer Stadium,26102,2021/2022
16/10/2021,17:00:00,Regular round,6,Hapoel Jerusalem,Maccabi Haifa,14,5,Hapoel Jerusalem,1,4,Nael Odeh,Teddy-Kollek-Stadion,6500,2021/2022
16/10/2021,17:45:00,Regular round,6,FC Ashdod,Ihud Bnei Sakhnin,13,8,FC Ashdod,0,1,Idan Leiba,Yud-Alef Stadion,362,2021/2022
16/10/2021,18:00:00,Regular round,6,Hapoel Haifa,Hapoel Nof HaGalil,2,6,Hapoel Nof HaGalil,3,1,Aviad Shiloah,Sammy Ofer Stadium,2700,2021/2022
16/10/2021,19:30:00,Regular round,6,Maccabi Netanya,Maccabi Tel Aviv,7,9,Maccabi Tel Aviv,4,2,Erez Papir,Netanya Stadium,8800,2021/2022
17/10/2021,18:00:00,Regular round,6,Ironi Kiryat Shmona,Hapoel Hadera,12,3,Ironi Kiryat Shmona,0,1,Snir Levi,Kiryat Shmona Municipal Stadium,1987,2021/2022
17/10/2021,19:15:00,Regular round,6,Hapoel Beer Sheva,Maccabi Petah Tikva,1,10,Maccabi Petah Tikva,1,0,Roi Reinshreiber,Toto Jacob Turner Stadium,10287,2021/2022
18/10/2021,19:45:00,Regular round,6,Hapoel Tel Aviv,Beitar Jerusalem,4,11,Beitar Jerusalem,1,0,Eitan Shmuelevic,Bloomfield,19000,2021/2022
23/10/2021,17:00:00,Regular round,7,Hapoel Hadera,Hapoel Tel Aviv,5,2,Hapoel Hadera,0,3,Igal Frid,Netanya Stadium,5358,2021/2022
23/10/2021,17:45:00,Regular round,7,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,11,7,Ihud Bnei Sakhnin,0,3,Shalom Ben Avraham,Doha Stadium,2000,2021/2022
23/10/2021,18:30:00,Regular round,7,Maccabi Petah Tikva,Hapoel Nof HaGalil,6,10,Hapoel Nof HaGalil,4,0,Erez Papir,HaMoshava Stadium,860,2021/2022
23/10/2021,19:30:00,Regular round,7,Hapoel Beer Sheva,Hapoel Jerusalem,1,14,Hapoel Jerusalem,3,1,Liran Liany,Toto Jacob Turner Stadium,10313,2021/2022
24/10/2021,19:15:00,Regular round,7,Beitar Jerusalem,Hapoel Haifa,8,4,Beitar Jerusalem,2,1,David Fucsman,Teddy-Kollek-Stadion,7000,2021/2022
25/10/2021,19:15:00,Regular round,7,Maccabi Tel Aviv,FC Ashdod,12,13,FC Ashdod,0,2,Daniel Bar Natan,Bloomfield,17197,2021/2022
25/10/2021,19:45:00,Regular round,7,Maccabi Haifa,Maccabi Netanya,3,9,Maccabi Netanya,2,0,Roi Reinshreiber,Sammy Ofer Stadium,22572,2021/2022
30/10/2021,16:30:00,Regular round,8,Ironi Kiryat Shmona,Maccabi Tel Aviv,12,8,Ironi Kiryat Shmona,1,3,Idan Leiba,Kiryat Shmona Municipal Stadium,3000,2021/2022
30/10/2021,18:00:00,Regular round,8,Hapoel Jerusalem,Maccabi Petah Tikva,14,9,Hapoel Jerusalem,1,0,Sapir Berman,Teddy-Kollek-Stadion,1472,2021/2022
30/10/2021,19:00:00,Regular round,8,Maccabi Netanya,Hapoel Beer Sheva,10,1,Maccabi Netanya,1,1,Orel Grinfeld,Netanya Stadium,8000,2021/2022
30/10/2021,19:30:00,Regular round,8,FC Ashdod,Maccabi Haifa,13,3,FC Ashdod,2,2,Igal Frid,Yud-Alef Stadion,5140,2021/2022
31/10/2021,18:00:00,Regular round,8,Hapoel Haifa,Hapoel Hadera,2,5,Hapoel Hadera,3,0,Niv Steif,Sammy Ofer Stadium,2330,2021/2022
31/10/2021,19:15:00,Regular round,8,Hapoel Tel Aviv,Ihud Bnei Sakhnin,4,6,Ihud Bnei Sakhnin,0,3,Snir Levi,Bloomfield,9750,2021/2022
01/11/2021,19:15:00,Regular round,8,Hapoel Nof HaGalil,Beitar Jerusalem,7,11,Beitar Jerusalem,1,0,Roi Reinshreiber,Green Stadium,3000,2021/2022
06/11/2021,14:00:00,Regular round,9,Hapoel Jerusalem,Maccabi Netanya,12,11,Hapoel Jerusalem,2,1,Shalom Ben Avraham,Teddy-Kollek-Stadion,3500,2021/2022
06/11/2021,16:30:00,Regular round,9,Hapoel Beer Sheva,FC Ashdod,1,13,FC Ashdod,1,1,Eitan Shmuelevic,Toto Jacob Turner Stadium,10228,2021/2022
06/11/2021,17:00:00,Regular round,9,Ihud Bnei Sakhnin,Hapoel Haifa,6,3,Ihud Bnei Sakhnin,2,2,Igal Frid,Doha Stadium,3500,2021/2022
06/11/2021,18:50:00,Regular round,9,Maccabi Petah Tikva,Beitar Jerusalem,10,8,Maccabi Petah Tikva,0,3,Daniel Bar Natan,HaMoshava Stadium,5000,2021/2022
07/11/2021,18:00:00,Regular round,9,Hapoel Hadera,Hapoel Nof HaGalil,5,7,Hapoel Nof HaGalil,0,0,Ohad Asulin,Netanya Stadium,900,2021/2022
07/11/2021,19:15:00,Regular round,9,Maccabi Haifa,Ironi Kiryat Shmona,2,14,Ironi Kiryat Shmona,4,0,Liran Liany,Sammy Ofer Stadium,19300,2021/2022
07/11/2021,19:45:00,Regular round,9,Maccabi Tel Aviv,Hapoel Tel Aviv,9,4,Maccabi Tel Aviv,1,1,Roi Reinshreiber,Bloomfield,28169,2021/2022
27/11/2021,14:00:00,Regular round,10,Ironi Kiryat Shmona,Hapoel Beer Sheva,14,1,Ironi Kiryat Shmona,1,2,Daniel Bar Natan,Kiryat Shmona Municipal Stadium,1680,2021/2022
27/11/2021,16:15:00,Regular round,10,Hapoel Nof HaGalil,Ihud Bnei Sakhnin,10,4,Hapoel Nof HaGalil,1,2,Gal Leibovitz,Green Stadium,2500,2021/2022
27/11/2021,16:30:00,Regular round,10,Maccabi Netanya,Maccabi Petah Tikva,9,12,Maccabi Petah Tikva,2,0,Nael Odeh,Netanya Stadium,3500,2021/2022
27/11/2021,18:30:00,Regular round,10,FC Ashdod,Hapoel Jerusalem,11,13,Hapoel Jerusalem,1,0,Aviad Shiloah,Yud-Alef Stadion,890,2021/2022
27/11/2021,18:50:00,Regular round,10,Beitar Jerusalem,Hapoel Hadera,8,7,Beitar Jerusalem,0,0,Idan Leiba,Teddy-Kollek-Stadion,7500,2021/2022
28/11/2021,19:15:00,Regular round,10,Hapoel Haifa,Maccabi Tel Aviv,3,6,Maccabi Tel Aviv,1,3,Liran Liany,Sammy Ofer Stadium,6050,2021/2022
28/11/2021,19:45:00,Regular round,10,Hapoel Tel Aviv,Maccabi Haifa,5,2,Hapoel Tel Aviv,1,3,Orel Grinfeld,Bloomfield,13500,2021/2022
30/11/2021,18:00:00,Regular round,11,Maccabi Petah Tikva,Hapoel Hadera,13,7,Maccabi Petah Tikva,1,1,Shalom Ben Avraham,HaMoshava Stadium,500,2021/2022
30/11/2021,18:30:00,Regular round,11,Maccabi Netanya,FC Ashdod,11,8,Maccabi Netanya,0,1,Ohad Asulin,Netanya Stadium,3133,2021/2022
30/11/2021,19:15:00,Regular round,11,Ihud Bnei Sakhnin,Beitar Jerusalem,3,10,Beitar Jerusalem,2,0,Eitan Shmuelevic,Doha Stadium,8000,2021/2022
01/12/2021,18:00:00,Regular round,11,Hapoel Jerusalem,Ironi Kiryat Shmona,14,12,Hapoel Jerusalem,0,1,David Fucsman,Teddy-Kollek-Stadion,500,2021/2022
01/12/2021,18:30:00,Regular round,11,Maccabi Tel Aviv,Hapoel Nof HaGalil,6,9,Hapoel Nof HaGalil,1,1,Erez Papir,Bloomfield,10240,2021/2022
01/12/2021,19:15:00,Regular round,11,Hapoel Beer Sheva,Hapoel Tel Aviv,1,5,Hapoel Tel Aviv,2,1,Igal Frid,Toto Jacob Turner Stadium,11262,2021/2022
02/12/2021,19:30:00,Regular round,11,Maccabi Haifa,Hapoel Haifa,2,4,Hapoel Haifa,5,1,Roi Reinshreiber,Sammy Ofer Stadium,29127,2021/2022
04/12/2021,14:00:00,Regular round,12,Hapoel Hadera,Ihud Bnei Sakhnin,5,3,Hapoel Hadera,2,1,Liran Liany,Netanya Stadium,1952,2021/2022
04/12/2021,16:30:00,Regular round,12,Maccabi Petah Tikva,FC Ashdod,13,7,Maccabi Petah Tikva,0,1,Niv Steif,HaMoshava Stadium,450,2021/2022
04/12/2021,18:50:00,Regular round,12,Ironi Kiryat Shmona,Maccabi Netanya,9,12,Maccabi Netanya,2,1,Gal Leibovitz,Kiryat Shmona Municipal Stadium,960,2021/2022
05/12/2021,18:30:00,Regular round,12,Hapoel Tel Aviv,Hapoel Jerusalem,8,14,Hapoel Jerusalem,1,1,Ohad Asulin,Bloomfield,6200,2021/2022
05/12/2021,19:15:00,Regular round,12,Hapoel Nof HaGalil,Maccabi Haifa,10,2,Hapoel Nof HaGalil,0,4,Shalom Ben Avraham,Green Stadium,3700,2021/2022
05/12/2021,19:45:00,Regular round,12,Beitar Jerusalem,Maccabi Tel Aviv,11,4,Beitar Jerusalem,1,2,Daniel Bar Natan,Teddy-Kollek-Stadion,9000,2021/2022
06/12/2021,19:15:00,Regular round,12,Hapoel Haifa,Hapoel Beer Sheva,6,1,Hapoel Haifa,0,1,Idan Leiba,Sammy Ofer Stadium,2700,2021/2022
11/12/2021,14:00:00,Regular round,13,Ihud Bnei Sakhnin,Maccabi Petah Tikva,3,14,Maccabi Petah Tikva,1,0,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,500,2021/2022
11/12/2021,16:30:00,Regular round,13,Hapoel Jerusalem,Hapoel Haifa,13,5,Hapoel Jerusalem,1,1,Snir Levi,Teddy-Kollek-Stadion,1500,2021/2022
11/12/2021,18:00:00,Regular round,13,FC Ashdod,Ironi Kiryat Shmona,8,9,Ironi Kiryat Shmona,0,2,Yoav Mizrahi,Yud-Alef Stadion,517,2021/2022
11/12/2021,18:50:00,Regular round,13,Maccabi Netanya,Hapoel Tel Aviv,10,7,Maccabi Netanya,1,1,Eitan Shmuelevic,Netanya Stadium,6743,2021/2022
12/12/2021,19:15:00,Regular round,13,Hapoel Beer Sheva,Hapoel Nof HaGalil,1,11,Hapoel Nof HaGalil,2,0,David Fucsman,Toto Jacob Turner Stadium,9466,2021/2022
13/12/2021,19:15:00,Regular round,13,Maccabi Tel Aviv,Hapoel Hadera,4,6,Hapoel Hadera,3,0,Niv Steif,Bloomfield,13042,2021/2022
13/12/2021,19:45:00,Regular round,13,Maccabi Haifa,Beitar Jerusalem,2,12,Beitar Jerusalem,2,1,Erez Papir,Sammy Ofer Stadium,29135,2021/2022
21/12/2021,18:00:00,Regular round,14,Hapoel Jerusalem,Hapoel Nof HaGalil,11,12,Hapoel Nof HaGalil,3,1,Gal Leibovitz,Teddy-Kollek-Stadion,800,2021/2022
21/12/2021,18:15:00,Regular round,14,Maccabi Netanya,Hapoel Haifa,10,7,Maccabi Netanya,1,0,Igal Frid,Netanya Stadium,2011,2021/2022
21/12/2021,18:45:00,Regular round,14,FC Ashdod,Hapoel Tel Aviv,9,5,FC Ashdod,1,4,Daniel Bar Natan,Yud-Alef Stadion,2500,2021/2022
21/12/2021,19:30:00,Regular round,14,Maccabi Haifa,Hapoel Hadera,2,8,Hapoel Hadera,1,0,David Fucsman,Sammy Ofer Stadium,16126,2021/2022
22/12/2021,18:00:00,Regular round,14,Ironi Kiryat Shmona,Maccabi Petah Tikva,6,14,Maccabi Petah Tikva,1,0,Aviad Shiloah,Kiryat Shmona Municipal Stadium,300,2021/2022
22/12/2021,19:00:00,Regular round,14,Maccabi Tel Aviv,Ihud Bnei Sakhnin,4,3,Maccabi Tel Aviv,1,1,Eitan Shmuelevic,Bloomfield,10101,2021/2022
22/12/2021,19:30:00,Regular round,14,Hapoel Beer Sheva,Beitar Jerusalem,1,13,Beitar Jerusalem,3,1,Roi Reinshreiber,Toto Jacob Turner Stadium,12642,2021/2022
25/12/2021,14:00:00,Regular round,15,Hapoel Haifa,FC Ashdod,6,10,FC Ashdod,2,1,Orel Grinfeld,Sammy Ofer Stadium,1200,2021/2022
25/12/2021,16:30:00,Regular round,15,Hapoel Tel Aviv,Ironi Kiryat Shmona,4,7,Ironi Kiryat Shmona,2,0,Nael Odeh,Bloomfield,9200,2021/2022
25/12/2021,17:00:00,Regular round,15,Hapoel Nof HaGalil,Maccabi Netanya,13,8,Hapoel Nof HaGalil,0,1,Gal Levi,Green Stadium,1100,2021/2022
25/12/2021,18:50:00,Regular round,15,Ihud Bnei Sakhnin,Maccabi Haifa,5,2,Ihud Bnei Sakhnin,0,6,Shalom Ben Avraham,Netanya Stadium,12000,2021/2022
26/12/2021,19:00:00,Regular round,15,Hapoel Hadera,Hapoel Beer Sheva,9,1,Hapoel Hadera,1,2,Gal Leibovitz,Netanya Stadium,2100,2021/2022
26/12/2021,19:30:00,Regular round,15,Beitar Jerusalem,Hapoel Jerusalem,11,12,Hapoel Jerusalem,3,0,Liran Liany,Teddy-Kollek-Stadion,15000,2021/2022
27/12/2021,19:30:00,Regular round,15,Maccabi Petah Tikva,Maccabi Tel Aviv,14,3,Maccabi Petah Tikva,1,2,Snir Levi,HaMoshava Stadium,4741,2021/2022
01/01/2022,14:00:00,Regular round,16,Hapoel Tel Aviv,Maccabi Petah Tikva,3,14,Maccabi Petah Tikva,2,1,David Fucsman,Bloomfield,8800,2021/2022
01/01/2022,16:30:00,Regular round,16,Ironi Kiryat Shmona,Hapoel Haifa,7,5,Ironi Kiryat Shmona,2,2,Eitan Shmuelevic,Kiryat Shmona Municipal Stadium,1150,2021/2022
01/01/2022,17:00:00,Regular round,16,Hapoel Jerusalem,Hapoel Hadera,12,10,Hapoel Jerusalem,1,1,Daniel Bar Natan,Teddy-Kollek-Stadion,600,2021/2022
01/01/2022,18:50:00,Regular round,16,Maccabi Netanya,Beitar Jerusalem,8,11,Beitar Jerusalem,0,0,Orel Grinfeld,Netanya Stadium,6983,2021/2022
02/01/2022,18:00:00,Regular round,16,FC Ashdod,Hapoel Nof HaGalil,9,13,Hapoel Nof HaGalil,3,0,Refael Geva,Bloomfield,162,2021/2022
02/01/2022,19:15:00,Regular round,16,Hapoel Beer Sheva,Ihud Bnei Sakhnin,1,6,Ihud Bnei Sakhnin,3,0,Igal Frid,Toto Jacob Turner Stadium,10185,2021/2022
03/01/2022,19:30:00,Regular round,16,Maccabi Haifa,Maccabi Tel Aviv,2,4,Maccabi Tel Aviv,3,2,Liran Liany,Sammy Ofer Stadium,30000,2021/2022
08/01/2022,14:00:00,Regular round,17,Hapoel Haifa,Hapoel Tel Aviv,8,3,Hapoel Haifa,0,2,Snir Levi,Sammy Ofer Stadium,5400,2021/2022
08/01/2022,16:30:00,Regular round,17,Hapoel Nof HaGalil,Ironi Kiryat Shmona,13,6,Hapoel Nof HaGalil,2,6,Idan Leiba,Green Stadium,500,2021/2022
08/01/2022,16:45:00,Regular round,17,Maccabi Petah Tikva,Maccabi Haifa,14,1,Maccabi Petah Tikva,0,4,Gal Leibovitz,HaMoshava Stadium,10200,2021/2022
08/01/2022,19:00:00,Regular round,17,Maccabi Tel Aviv,Hapoel Beer Sheva,4,2,Maccabi Tel Aviv,1,0,Eitan Shmuelevic,Bloomfield,21311,2021/2022
09/01/2022,18:00:00,Regular round,17,Hapoel Hadera,Maccabi Netanya,10,9,Hapoel Hadera,1,1,Roi Reinshreiber,Netanya Stadium,1500,2021/2022
09/01/2022,19:15:00,Regular round,17,Beitar Jerusalem,FC Ashdod,11,7,Beitar Jerusalem,0,2,David Fucsman,Teddy-Kollek-Stadion,5000,2021/2022
10/01/2022,19:15:00,Regular round,17,Ihud Bnei Sakhnin,Hapoel Jerusalem,5,12,Hapoel Jerusalem,2,1,Erez Papir,Bloomfield,1200,2021/2022
15/01/2022,14:00:00,Regular round,18,Hapoel Tel Aviv,Hapoel Nof HaGalil,4,13,Hapoel Nof HaGalil,2,2,Shalom Ben Avraham,Bloomfield,6900,2021/2022
15/01/2022,16:30:00,Regular round,18,Hapoel Haifa,Maccabi Petah Tikva,8,14,Maccabi Petah Tikva,2,2,Idan Leiba,Sammy Ofer Stadium,1500,2021/2022
15/01/2022,18:50:00,Regular round,18,Hapoel Jerusalem,Maccabi Tel Aviv,12,3,Hapoel Jerusalem,1,3,Aviad Shiloah,Teddy-Kollek-Stadion,2500,2021/2022
16/01/2022,18:00:00,Regular round,18,Hapoel Hadera,FC Ashdod,10,9,Hapoel Hadera,2,1,Sapir Berman,Netanya Stadium,500,2021/2022
16/01/2022,19:00:00,Regular round,18,Ironi Kiryat Shmona,Beitar Jerusalem,5,11,Beitar Jerusalem,2,2,Erez Papir,Kiryat Shmona Municipal Stadium,1200,2021/2022
17/01/2022,19:00:00,Regular round,18,Maccabi Netanya,Ihud Bnei Sakhnin,7,6,Maccabi Netanya,1,0,Snir Levi,Netanya Stadium,2014,2021/2022
17/01/2022,19:30:00,Regular round,18,Hapoel Beer Sheva,Maccabi Haifa,2,1,Hapoel Beer Sheva,1,2,Roi Reinshreiber,Toto Jacob Turner Stadium,14641,2021/2022
22/01/2022,14:00:00,Regular round,19,Hapoel Nof HaGalil,Hapoel Haifa,13,5,Hapoel Nof HaGalil,0,1,Snir Levi,Green Stadium,800,2021/2022
22/01/2022,16:20:00,Regular round,19,Maccabi Tel Aviv,Maccabi Netanya,4,8,Maccabi Netanya,2,2,Gal Leibovitz,Bloomfield,19349,2021/2022
22/01/2022,17:00:00,Regular round,19,Hapoel Hadera,Ironi Kiryat Shmona,7,9,Ironi Kiryat Shmona,2,0,Ohad Asulin,Netanya Stadium,800,2021/2022
22/01/2022,18:50:00,Regular round,19,Maccabi Haifa,Hapoel Jerusalem,1,12,Hapoel Jerusalem,1,1,Niv Steif,Sammy Ofer Stadium,21894,2021/2022
23/01/2022,18:00:00,Regular round,19,Ihud Bnei Sakhnin,FC Ashdod,10,6,Ihud Bnei Sakhnin,0,1,Liran Liany,Doha Stadium,0,2021/2022
23/01/2022,19:15:00,Regular round,19,Maccabi Petah Tikva,Hapoel Beer Sheva,14,2,Maccabi Petah Tikva,0,1,Erez Papir,HaMoshava Stadium,1300,2021/2022
24/01/2022,19:30:00,Regular round,19,Beitar Jerusalem,Hapoel Tel Aviv,11,3,Beitar Jerusalem,0,2,Eitan Shmuelevic,Teddy-Kollek-Stadion,12000,2021/2022
29/01/2022,14:00:00,Regular round,20,Hapoel Jerusalem,Hapoel Beer Sheva,13,2,Hapoel Jerusalem,0,1,Liran Liany,Teddy-Kollek-Stadion,3000,2021/2022
29/01/2022,16:30:00,Regular round,20,FC Ashdod,Maccabi Tel Aviv,9,3,FC Ashdod,1,3,Daniel Bar Natan,Yud-Alef Stadion,2561,2021/2022
29/01/2022,17:00:00,Regular round,20,Hapoel Nof HaGalil,Maccabi Petah Tikva,12,14,Maccabi Petah Tikva,1,0,Orel Grinfeld,Green Stadium,500,2021/2022
29/01/2022,18:50:00,Regular round,20,Hapoel Haifa,Beitar Jerusalem,5,11,Beitar Jerusalem,5,1,Gal Levi,Sammy Ofer Stadium,2300,2021/2022
30/01/2022,19:00:00,Regular round,20,Hapoel Tel Aviv,Hapoel Hadera,4,6,Hapoel Hadera,0,1,Idan Leiba,Bloomfield,7100,2021/2022
30/01/2022,19:30:00,Regular round,20,Maccabi Netanya,Maccabi Haifa,8,1,Maccabi Netanya,1,1,Eitan Shmuelevic,Netanya Stadium,12300,2021/2022
31/01/2022,19:00:00,Regular round,20,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,10,7,Ironi Kiryat Shmona,0,1,Refael Geva,Kiryat Shmona Municipal Stadium,600,2021/2022
05/02/2022,14:00:00,Regular round,21,Ihud Bnei Sakhnin,Hapoel Tel Aviv,6,4,Ihud Bnei Sakhnin,1,0,Roi Reinshreiber,Doha Stadium,3000,2021/2022
05/02/2022,16:30:00,Regular round,21,Maccabi Tel Aviv,Ironi Kiryat Shmona,3,10,Ironi Kiryat Shmona,1,0,David Fucsman,Bloomfield,12702,2021/2022
05/02/2022,17:00:00,Regular round,21,Maccabi Petah Tikva,Hapoel Jerusalem,14,13,Maccabi Petah Tikva,3,1,Daniel Bar Natan,HaMoshava Stadium,1200,2021/2022
05/02/2022,18:50:00,Regular round,21,Hapoel Beer Sheva,Maccabi Netanya,2,8,Maccabi Netanya,0,1,Gal Leibovitz,Toto Jacob Turner Stadium,10959,2021/2022
06/02/2022,18:00:00,Regular round,21,Hapoel Hadera,Hapoel Haifa,5,7,Hapoel Haifa,1,0,Shalom Ben Avraham,Netanya Stadium,1200,2021/2022
06/02/2022,19:15:00,Regular round,21,Beitar Jerusalem,Hapoel Nof HaGalil,11,12,Hapoel Nof HaGalil,0,0,Igal Frid,Teddy-Kollek-Stadion,0,2021/2022
07/02/2022,19:30:00,Regular round,21,Maccabi Haifa,FC Ashdod,1,9,FC Ashdod,6,0,Snir Levi,Sammy Ofer Stadium,25732,2021/2022
12/02/2022,14:00:00,Regular round,22,Maccabi Netanya,Hapoel Jerusalem,6,13,Hapoel Jerusalem,2,0,Ohad Asulin,Netanya Stadium,7534,2021/2022
12/02/2022,16:30:00,Regular round,22,FC Ashdod,Hapoel Beer Sheva,10,2,FC Ashdod,1,1,Eitan Shmuelevic,Yud-Alef Stadion,1880,2021/2022
12/02/2022,17:00:00,Regular round,22,Hapoel Nof HaGalil,Hapoel Hadera,12,5,Hapoel Nof HaGalil,1,1,Niv Steif,Green Stadium,650,2021/2022
12/02/2022,19:00:00,Regular round,22,Hapoel Tel Aviv,Maccabi Tel Aviv,4,3,Hapoel Tel Aviv,2,3,Igal Frid,Bloomfield,27200,2021/2022
13/02/2022,18:00:00,Regular round,22,Hapoel Haifa,Ihud Bnei Sakhnin,8,7,Hapoel Haifa,1,1,Gal Leibovitz,Sammy Ofer Stadium,3500,2021/2022
13/02/2022,19:15:00,Regular round,22,Beitar Jerusalem,Maccabi Petah Tikva,11,14,Maccabi Petah Tikva,2,1,Roi Reinshreiber,Teddy-Kollek-Stadion,8000,2021/2022
14/02/2022,19:15:00,Regular round,22,Ironi Kiryat Shmona,Maccabi Haifa,9,1,Ironi Kiryat Shmona,2,1,Idan Leiba,Kiryat Shmona Municipal Stadium,5000,2021/2022
19/02/2022,14:00:00,Regular round,23,Maccabi Petah Tikva,Maccabi Netanya,14,7,Maccabi Petah Tikva,1,1,Igal Frid,HaMoshava Stadium,3000,2021/2022
19/02/2022,16:30:00,Regular round,23,Hapoel Beer Sheva,Ironi Kiryat Shmona,2,9,Ironi Kiryat Shmona,0,0,Orel Grinfeld,Toto Jacob Turner Stadium,9837,2021/2022
19/02/2022,17:00:00,Regular round,23,Hapoel Jerusalem,FC Ashdod,12,10,Hapoel Jerusalem,2,0,Majed Rushrush,Teddy-Kollek-Stadion,2000,2021/2022
19/02/2022,18:50:00,Regular round,23,Hapoel Hadera,Beitar Jerusalem,4,11,Beitar Jerusalem,1,0,Liran Liany,Netanya Stadium,6509,2021/2022
20/02/2022,18:00:00,Regular round,23,Ihud Bnei Sakhnin,Hapoel Nof HaGalil,5,13,Hapoel Nof HaGalil,2,0,Idan Leiba,Doha Stadium,3000,2021/2022
20/02/2022,19:15:00,Regular round,23,Maccabi Tel Aviv,Hapoel Haifa,3,8,Hapoel Haifa,2,0,Roi Reinshreiber,Bloomfield,16365,2021/2022
21/02/2022,19:30:00,Regular round,23,Maccabi Haifa,Hapoel Tel Aviv,1,6,Hapoel Tel Aviv,2,0,Eitan Shmuelevic,Sammy Ofer Stadium,29114,2021/2022
26/02/2022,14:00:00,Regular round,24,FC Ashdod,Maccabi Netanya,10,4,FC Ashdod,1,3,Liran Liany,Yud-Alef Stadion,1092,2021/2022
26/02/2022,16:30:00,Regular round,24,Hapoel Hadera,Maccabi Petah Tikva,6,14,Maccabi Petah Tikva,1,4,Snir Levi,Netanya Stadium,1200,2021/2022
26/02/2022,17:00:00,Regular round,24,Hapoel Tel Aviv,Hapoel Beer Sheva,7,2,Hapoel Tel Aviv,1,1,David Fucsman,Bloomfield,11600,2021/2022
26/02/2022,19:00:00,Regular round,24,Hapoel Haifa,Maccabi Haifa,8,1,Hapoel Haifa,0,1,Orel Grinfeld,Sammy Ofer Stadium,26285,2021/2022
27/02/2022,18:00:00,Regular round,24,Ironi Kiryat Shmona,Hapoel Jerusalem,9,12,Hapoel Jerusalem,0,0,Shalom Ben Avraham,Kiryat Shmona Municipal Stadium,1000,2021/2022
27/02/2022,19:15:00,Regular round,24,Beitar Jerusalem,Ihud Bnei Sakhnin,11,5,Beitar Jerusalem,1,1,Roi Reinshreiber,Teddy-Kollek-Stadion,13000,2021/2022
28/02/2022,19:15:00,Regular round,24,Hapoel Nof HaGalil,Maccabi Tel Aviv,13,3,Hapoel Nof HaGalil,1,3,Gal Leibovitz,Green Stadium,4300,2021/2022
05/03/2022,14:00:00,Regular round,25,Maccabi Haifa,Hapoel Nof HaGalil,1,14,Hapoel Nof HaGalil,1,1,David Fucsman,Sammy Ofer Stadium,29115,2021/2022
05/03/2022,16:30:00,Regular round,25,Maccabi Netanya,Ironi Kiryat Shmona,4,9,Ironi Kiryat Shmona,3,1,Gal Leibovitz,Netanya Stadium,7140,2021/2022
05/03/2022,17:00:00,Regular round,25,Ihud Bnei Sakhnin,Hapoel Hadera,5,7,Hapoel Hadera,1,0,Orel Grinfeld,Doha Stadium,2900,2021/2022
05/03/2022,18:50:00,Regular round,25,Hapoel Jerusalem,Hapoel Tel Aviv,13,6,Hapoel Jerusalem,0,1,Daniel Bar Natan,Teddy-Kollek-Stadion,3490,2021/2022
06/03/2022,18:00:00,Regular round,25,FC Ashdod,Maccabi Petah Tikva,10,12,Maccabi Petah Tikva,3,4,Nael Odeh,Yud-Alef Stadion,537,2021/2022
06/03/2022,19:15:00,Regular round,25,Hapoel Beer Sheva,Hapoel Haifa,2,8,Hapoel Haifa,3,1,Shalom Ben Avraham,Toto Jacob Turner Stadium,10529,2021/2022
