match_date,kot,round_type,season_round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,stadium,attendance,season
29/11/2020,7:45 PM,Regular round,8,Maccabi Tel Aviv,Hapoel Kfar Saba,4,10,Hapoel Kfar Saba,3,0,Daniel Bar Natan,Bloomfield,0,2020
30/11/2020,7:00 PM,Regular round,8,Hapoel Beer Sheva,Hapoel Haifa,11,9,Hapoel Beer Sheva,2,2,Eli Hacmon,Teddy-Kollek-Stadion,0,2020
30/11/2020,7:45 PM,Regular round,8,Maccabi Haifa,Beitar Jerusalem,1,8,Beitar Jerusalem,2,0,Liran Liany,Sammy Ofer Stadium,0,2020
05/12/2020,2:00 PM,Regular round,9,Ironi Kiryat Shmona,Maccabi Haifa,4,1,Ironi Kiryat Shmona,0,3,Gal Leibovitz,Kiryat Shmona Municipal Stadium,0,2020
05/12/2020,4:20 PM,Regular round,9,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,2,7,Bnei Yehuda Tel Aviv,1,0,Liran Liany,HaMoshava Stadium,0,2020
05/12/2020,5:45 PM,Regular round,9,Hapoel Haifa,Ihud Bnei Sakhnin,10,12,Ihud Bnei Sakhnin,0,2,Aviad Shiloah,Sammy Ofer Stadium,0,2020
05/12/2020,6:50 PM,Regular round,9,Hapoel Tel Aviv,Maccabi Netanya,14,5,Hapoel Tel Aviv,0,0,Orel Grinfeld,Bloomfield,0,2020
06/12/2020,7:00 PM,Regular round,9,Hapoel Hadera,Hapoel Kfar Saba,13,11,Hapoel Hadera,1,1,Sapir Berman,Netanya Stadium,0,2020
07/12/2020,7:00 PM,Regular round,9,FC Ashdod,Maccabi Tel Aviv,3,6,Maccabi Tel Aviv,3,2,Snir Levi,Yud-Alef Stadion,0,2020
07/12/2020,7:45 PM,Regular round,9,Beitar Jerusalem,Hapoel Beer Sheva,8,9,Hapoel Beer Sheva,1,2,Eitan Shmuelevic,Teddy-Kollek-Stadion,0,2020
12/12/2020,2:00 PM,Regular round,10,Hapoel Kfar Saba,FC Ashdod,11,3,Hapoel Kfar Saba,0,1,Aviad Shiloah,HaMoshava Stadium,0,2020
12/12/2020,4:20 PM,Regular round,10,Bnei Yehuda Tel Aviv,Hapoel Hadera,8,13,Hapoel Hadera,0,3,Eli Hacmon,Bloomfield,0,2020
12/12/2020,6:50 PM,Regular round,10,Maccabi Netanya,Maccabi Petah Tikva,4,2,Maccabi Netanya,3,2,Ohad Asulin,Ramat Gan Nationalstadion,0,2020
13/12/2020,7:00 PM,Regular round,10,Hapoel Beer Sheva,Ironi Kiryat Shmona,7,6,Hapoel Beer Sheva,2,1,Idan Leiba,Teddy-Kollek-Stadion,0,2020
13/12/2020,7:45 PM,Regular round,10,Maccabi Tel Aviv,Hapoel Haifa,5,10,Hapoel Haifa,4,3,David Fucsman,Bloomfield,0,2020
14/12/2020,7:45 PM,Regular round,10,Maccabi Haifa,Hapoel Tel Aviv,1,14,Hapoel Tel Aviv,1,0,Roi Reinshreiber,Sammy Ofer Stadium,0,2020
18/02/2021,7:00 PM,Regular round,10,Ihud Bnei Sakhnin,Beitar Jerusalem,12,9,Ihud Bnei Sakhnin,0,0,Orel Grinfeld,Doha Stadium,0,2020
19/12/2020,2:00 PM,Regular round,11,Hapoel Haifa,Hapoel Kfar Saba,8,12,Hapoel Kfar Saba,2,1,Roi Reinshreiber,Sammy Ofer Stadium,0,2020
19/12/2020,4:20 PM,Regular round,11,Hapoel Hadera,FC Ashdod,13,2,Hapoel Hadera,1,1,Shalom Ben Avraham,Netanya Stadium,0,2020
19/12/2020,5:45 PM,Regular round,11,Bnei Yehuda Tel Aviv,Maccabi Netanya,9,4,Bnei Yehuda Tel Aviv,1,1,Igal Frid,Bloomfield,0,2020
19/12/2020,6:50 PM,Regular round,11,Maccabi Petah Tikva,Maccabi Haifa,3,1,Maccabi Petah Tikva,1,2,Eli Hacmon,HaMoshava Stadium,0,2020
20/12/2020,6:00 PM,Regular round,11,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,7,10,Ihud Bnei Sakhnin,0,1,Liran Liany,Kiryat Shmona Municipal Stadium,0,2020
20/12/2020,7:15 PM,Regular round,11,Hapoel Tel Aviv,Hapoel Beer Sheva,14,6,Hapoel Tel Aviv,0,3,Gal Leibovitz,Bloomfield,0,2020
21/12/2020,7:45 PM,Regular round,11,Beitar Jerusalem,Maccabi Tel Aviv,11,5,Beitar Jerusalem,0,0,Orel Grinfeld,Teddy-Kollek-Stadion,0,2020
22/12/2020,6:00 PM,Regular round,12,FC Ashdod,Hapoel Haifa,4,7,Hapoel Haifa,0,1,Eitan Shmuelevic,Yud-Alef Stadion,0,2020
22/12/2020,7:00 PM,Regular round,12,Hapoel Hadera,Maccabi Netanya,12,5,Hapoel Hadera,2,1,Aviad Shiloah,Netanya Stadium,0,2020
22/12/2020,7:05 PM,Regular round,12,Maccabi Haifa,Bnei Yehuda Tel Aviv,1,10,Bnei Yehuda Tel Aviv,3,0,Ohad Asulin,Sammy Ofer Stadium,0,2020
23/12/2020,7:00 PM,Regular round,12,Ihud Bnei Sakhnin,Hapoel Tel Aviv,11,14,Hapoel Tel Aviv,0,1,Erez Papir,Doha Stadium,0,2020
23/12/2020,7:15 PM,Regular round,12,Hapoel Beer Sheva,Maccabi Petah Tikva,6,2,Hapoel Beer Sheva,1,2,Roi Reinshreiber,Teddy-Kollek-Stadion,0,2020
24/12/2020,7:00 PM,Regular round,12,Maccabi Tel Aviv,Ironi Kiryat Shmona,3,8,Ironi Kiryat Shmona,1,0,Snir Levi,Bloomfield,0,2020
24/12/2020,7:45 PM,Regular round,12,Hapoel Kfar Saba,Beitar Jerusalem,13,9,Hapoel Kfar Saba,1,1,Nael Odeh,HaMoshava Stadium,0,2020
26/12/2020,4:20 PM,Regular round,13,Hapoel Haifa,Hapoel Hadera,7,10,Hapoel Hadera,0,0,Idan Leiba,Sammy Ofer Stadium,0,2020
26/12/2020,6:50 PM,Regular round,13,Maccabi Netanya,Maccabi Haifa,8,1,Maccabi Netanya,0,2,Orel Grinfeld,Netanya Stadium,0,2020
27/12/2020,6:00 PM,Regular round,13,Maccabi Petah Tikva,Ihud Bnei Sakhnin,3,9,Ihud Bnei Sakhnin,0,0,David Fucsman,HaMoshava Stadium,0,2020
27/12/2020,6:45 PM,Regular round,13,Ironi Kiryat Shmona,Hapoel Kfar Saba,6,13,Hapoel Kfar Saba,1,0,Ohad Asulin,Kiryat Shmona Municipal Stadium,0,2020
27/12/2020,7:30 PM,Regular round,13,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,12,5,Bnei Yehuda Tel Aviv,0,2,Erez Papir,Bloomfield,0,2020
28/12/2020,7:00 PM,Regular round,13,Beitar Jerusalem,FC Ashdod,11,4,Beitar Jerusalem,1,2,Gal Leibovitz,Teddy-Kollek-Stadion,0,2020
28/12/2020,7:45 PM,Regular round,13,Hapoel Tel Aviv,Maccabi Tel Aviv,14,2,Hapoel Tel Aviv,0,4,Liran Liany,Bloomfield,0,2020
02/01/2021,2:00 PM,Regular round,14,Hapoel Tel Aviv,Hapoel Kfar Saba,14,13,Hapoel Tel Aviv,1,1,David Fucsman,Bloomfield,0,2020
02/01/2021,4:20 PM,Regular round,14,Maccabi Haifa,Hapoel Hadera,1,12,Hapoel Hadera,1,0,Eitan Shmuelevic,Sammy Ofer Stadium,0,2020
02/01/2021,6:15 PM,Regular round,14,Maccabi Netanya,Hapoel Beer Sheva,8,3,Maccabi Netanya,0,1,Eli Hacmon,Netanya Stadium,0,2020
02/01/2021,7:00 PM,Regular round,14,Beitar Jerusalem,Hapoel Haifa,10,7,Beitar Jerusalem,3,3,Liran Liany,Teddy-Kollek-Stadion,0,2020
03/01/2021,6:00 PM,Regular round,14,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,11,9,Bnei Yehuda Tel Aviv,1,1,Roi Reinshreiber,Bloomfield,0,2020
04/01/2021,7:45 PM,Regular round,14,Maccabi Petah Tikva,Maccabi Tel Aviv,4,2,Maccabi Petah Tikva,0,1,Gal Leibovitz,HaMoshava Stadium,0,2020
18/02/2021,6:00 PM,Regular round,14,Ironi Kiryat Shmona,FC Ashdod,6,5,Ironi Kiryat Shmona,2,1,Shalom Ben Avraham,Kiryat Shmona Municipal Stadium,0,2020
05/01/2021,6:00 PM,Regular round,15,Hapoel Haifa,Ironi Kiryat Shmona,8,5,Hapoel Haifa,0,2,Orel Grinfeld,Sammy Ofer Stadium,0,2020
05/01/2021,7:45 PM,Regular round,15,Hapoel Beer Sheva,Maccabi Haifa,4,1,Hapoel Beer Sheva,1,1,Igal Frid,Teddy-Kollek-Stadion,0,2020
06/01/2021,7:00 PM,Regular round,15,Ihud Bnei Sakhnin,Maccabi Netanya,12,7,Ihud Bnei Sakhnin,0,1,Ohad Asulin,Doha Stadium,0,2020
06/01/2021,7:45 PM,Regular round,15,Hapoel Hadera,Beitar Jerusalem,13,9,Hapoel Hadera,0,4,David Fucsman,Netanya Stadium,0,2020
07/01/2021,6:00 PM,Regular round,15,Hapoel Kfar Saba,Maccabi Petah Tikva,10,6,Hapoel Kfar Saba,2,0,Daniel Bar Natan,HaMoshava Stadium,0,2020
07/01/2021,7:00 PM,Regular round,15,FC Ashdod,Hapoel Tel Aviv,3,14,Hapoel Tel Aviv,2,1,Idan Leiba,Yud-Alef Stadion,0,2020
07/01/2021,7:45 PM,Regular round,15,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,2,11,Bnei Yehuda Tel Aviv,0,0,Aviad Shiloah,Bloomfield,0,2020
23/01/2021,2:00 PM,Regular round,16,Hapoel Tel Aviv,Hapoel Haifa,14,9,Hapoel Tel Aviv,2,2,Roi Reinshreiber,Bloomfield,0,2020
23/01/2021,4:30 PM,Regular round,16,Maccabi Petah Tikva,FC Ashdod,4,5,FC Ashdod,2,1,Igal Frid,HaMoshava Stadium,0,2020
23/01/2021,5:45 PM,Regular round,16,Ironi Kiryat Shmona,Beitar Jerusalem,6,7,Beitar Jerusalem,0,2,Erez Papir,Kiryat Shmona Municipal Stadium,0,2020
23/01/2021,7:00 PM,Regular round,16,Maccabi Haifa,Ihud Bnei Sakhnin,1,12,Ihud Bnei Sakhnin,3,0,Aviad Shiloah,Sammy Ofer Stadium,0,2020
23/01/2021,7:45 PM,Regular round,16,Maccabi Netanya,Maccabi Tel Aviv,8,2,Maccabi Netanya,1,3,Eitan Shmuelevic,Netanya Stadium,0,2020
24/01/2021,6:00 PM,Regular round,16,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,11,10,Bnei Yehuda Tel Aviv,1,3,Snir Levi,Bloomfield,0,2020
25/01/2021,7:15 PM,Regular round,16,Hapoel Beer Sheva,Hapoel Hadera,3,13,Hapoel Hadera,1,0,Nael Odeh,Toto Jacob Turner Stadium,0,2020
26/01/2021,6:45 PM,Regular round,17,Hapoel Haifa,Maccabi Petah Tikva,9,3,Hapoel Haifa,1,2,Erez Papir,Sammy Ofer Stadium,0,2020
26/01/2021,7:00 PM,Regular round,17,Beitar Jerusalem,Hapoel Tel Aviv,8,14,Hapoel Tel Aviv,0,1,Gal Leibovitz,Teddy-Kollek-Stadion,0,2020
27/01/2021,6:00 PM,Regular round,17,FC Ashdod,Bnei Yehuda Tel Aviv,4,12,Bnei Yehuda Tel Aviv,4,0,David Fucsman,Yud-Alef Stadion,0,2020
27/01/2021,7:00 PM,Regular round,17,Hapoel Kfar Saba,Maccabi Netanya,10,7,Hapoel Kfar Saba,0,1,Sapir Berman,HaMoshava Stadium,0,2020
27/01/2021,7:45 PM,Regular round,17,Maccabi Tel Aviv,Maccabi Haifa,2,1,Maccabi Tel Aviv,2,1,Orel Grinfeld,Bloomfield,0,2020
28/01/2021,6:00 PM,Regular round,17,Hapoel Hadera,Ironi Kiryat Shmona,13,6,Hapoel Hadera,0,1,Liran Liany,Netanya Stadium,0,2020
28/01/2021,7:15 PM,Regular round,17,Ihud Bnei Sakhnin,Hapoel Beer Sheva,11,5,Ihud Bnei Sakhnin,1,0,Shalom Ben Avraham,Doha Stadium,0,2020
30/01/2021,5:45 PM,Regular round,18,Maccabi Netanya,FC Ashdod,7,4,Maccabi Netanya,3,0,Daniel Bar Natan,Netanya Stadium,0,2020
31/01/2021,7:00 PM,Regular round,18,Hapoel Tel Aviv,Ironi Kiryat Shmona,14,5,Hapoel Tel Aviv,1,1,Eitan Shmuelevic,Bloomfield,0,2020
31/01/2021,7:15 PM,Regular round,18,Maccabi Haifa,Hapoel Kfar Saba,1,10,Hapoel Kfar Saba,3,0,Eli Hacmon,Sammy Ofer Stadium,0,2020
01/02/2021,6:00 PM,Regular round,18,Bnei Yehuda Tel Aviv,Hapoel Haifa,13,9,Bnei Yehuda Tel Aviv,0,2,Idan Leiba,Bloomfield,0,2020
01/02/2021,6:30 PM,Regular round,18,Ihud Bnei Sakhnin,Hapoel Hadera,11,12,Hapoel Hadera,0,2,Igal Frid,Doha Stadium,0,2020
01/02/2021,7:45 PM,Regular round,18,Hapoel Beer Sheva,Maccabi Tel Aviv,6,2,Hapoel Beer Sheva,0,1,Gal Leibovitz,Toto Jacob Turner Stadium,0,2020
24/02/2021,7:00 PM,Regular round,18,Maccabi Petah Tikva,Beitar Jerusalem,3,8,Beitar Jerusalem,0,1,Aviad Shiloah,HaMoshava Stadium,0,2020
06/02/2021,5:00 PM,Regular round,19,Hapoel Haifa,Maccabi Netanya,9,7,Hapoel Haifa,0,0,Nael Odeh,Sammy Ofer Stadium,0,2020
06/02/2021,5:45 PM,Regular round,19,Hapoel Kfar Saba,Hapoel Beer Sheva,10,5,Hapoel Kfar Saba,0,1,Roi Reinshreiber,HaMoshava Stadium,0,2020
06/02/2021,7:15 PM,Regular round,19,Maccabi Tel Aviv,Ihud Bnei Sakhnin,2,11,Ihud Bnei Sakhnin,1,0,Daniel Bar Natan,Bloomfield,0,2020
06/02/2021,7:45 PM,Regular round,19,FC Ashdod,Maccabi Haifa,3,1,FC Ashdod,1,0,Erez Papir,Yud-Alef Stadion,0,2020
07/02/2021,7:30 PM,Regular round,19,Hapoel Hadera,Hapoel Tel Aviv,12,14,Hapoel Tel Aviv,1,1,Orel Grinfeld,Netanya Stadium,0,2020
10/03/2021,6:00 PM,Regular round,19,Ironi Kiryat Shmona,Maccabi Petah Tikva,4,6,Maccabi Petah Tikva,2,1,Roi Reinshreiber,Kiryat Shmona Municipal Stadium,0,2020
11/03/2021,7:00 PM,Regular round,19,Beitar Jerusalem,Bnei Yehuda Tel Aviv,8,13,Bnei Yehuda Tel Aviv,1,1,Erez Papir,Teddy-Kollek-Stadion,0,2020
09/02/2021,6:00 PM,Regular round,20,Ihud Bnei Sakhnin,Hapoel Kfar Saba,13,10,Ihud Bnei Sakhnin,0,1,Idan Leiba,Doha Stadium,0,2020
09/02/2021,7:15 PM,Regular round,20,Hapoel Beer Sheva,FC Ashdod,5,3,Hapoel Beer Sheva,0,3,Aviad Shiloah,Toto Jacob Turner Stadium,0,2020
10/02/2021,7:00 PM,Regular round,20,Maccabi Petah Tikva,Hapoel Tel Aviv,6,12,Hapoel Tel Aviv,0,2,David Fucsman,HaMoshava Stadium,0,2020
10/02/2021,7:15 PM,Regular round,20,Maccabi Tel Aviv,Hapoel Hadera,2,14,Hapoel Hadera,3,1,Shalom Ben Avraham,Bloomfield,0,2020
10/02/2021,7:45 PM,Regular round,20,Maccabi Haifa,Hapoel Haifa,1,9,Hapoel Haifa,2,0,Liran Liany,Sammy Ofer Stadium,0,2020
11/02/2021,7:15 PM,Regular round,20,Maccabi Netanya,Beitar Jerusalem,8,7,Maccabi Netanya,1,2,Igal Frid,Netanya Stadium,0,2020
24/02/2021,6:15 PM,Regular round,20,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,11,4,Bnei Yehuda Tel Aviv,1,0,Nael Odeh,Bloomfield,0,2020
13/02/2021,2:00 PM,Regular round,21,Hapoel Haifa,Hapoel Beer Sheva,9,4,Hapoel Haifa,2,2,Eitan Shmuelevic,Sammy Ofer Stadium,0,2020
13/02/2021,5:45 PM,Regular round,21,FC Ashdod,Ihud Bnei Sakhnin,3,14,Ihud Bnei Sakhnin,0,0,Snir Levi,Yud-Alef Stadion,0,2020
13/02/2021,6:50 PM,Regular round,21,Hapoel Kfar Saba,Maccabi Tel Aviv,10,2,Hapoel Kfar Saba,0,1,David Fucsman,HaMoshava Stadium,0,2020
14/02/2021,6:00 PM,Regular round,21,Hapoel Hadera,Maccabi Petah Tikva,11,7,Hapoel Hadera,1,0,Daniel Bar Natan,Netanya Stadium,0,2020
15/02/2021,6:00 PM,Regular round,21,Ironi Kiryat Shmona,Maccabi Netanya,5,6,Maccabi Netanya,1,4,Gal Leibovitz,Kiryat Shmona Municipal Stadium,0,2020
15/02/2021,7:15 PM,Regular round,21,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,13,12,Hapoel Tel Aviv,0,0,Liran Liany,Bloomfield,0,2020
15/02/2021,7:45 PM,Regular round,21,Beitar Jerusalem,Maccabi Haifa,8,1,Beitar Jerusalem,0,3,Roi Reinshreiber,Teddy-Kollek-Stadion,0,2020
27/02/2021,2:00 PM,Regular round,22,Ihud Bnei Sakhnin,Hapoel Haifa,14,9,Ihud Bnei Sakhnin,0,1,Gal Leibovitz,Doha Stadium,0,2020
27/02/2021,2:45 PM,Regular round,22,Hapoel Kfar Saba,Hapoel Hadera,12,10,Hapoel Kfar Saba,0,1,Snir Levi,HaMoshava Stadium,0,2020
27/02/2021,5:00 PM,Regular round,22,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,13,5,Bnei Yehuda Tel Aviv,0,1,Ohad Asulin,Bloomfield,0,2020
27/02/2021,5:45 PM,Regular round,22,Maccabi Netanya,Hapoel Tel Aviv,7,11,Hapoel Tel Aviv,0,1,Erez Papir,Netanya Stadium,0,2020
27/02/2021,6:50 PM,Regular round,22,Maccabi Haifa,Ironi Kiryat Shmona,1,6,Ironi Kiryat Shmona,4,2,Daniel Bar Natan,Sammy Ofer Stadium,0,2020
28/02/2021,7:45 PM,Regular round,22,Hapoel Beer Sheva,Beitar Jerusalem,4,8,Beitar Jerusalem,1,1,Idan Leiba,Toto Jacob Turner Stadium,0,2020
01/03/2021,7:15 PM,Regular round,22,Maccabi Tel Aviv,FC Ashdod,2,3,FC Ashdod,3,1,Igal Frid,Bloomfield,0,2020
02/03/2021,6:00 PM,Regular round,23,Hapoel Hadera,Bnei Yehuda Tel Aviv,10,14,Bnei Yehuda Tel Aviv,0,0,Roi Reinshreiber,Netanya Stadium,0,2020
03/03/2021,6:50 PM,Regular round,23,Maccabi Petah Tikva,Maccabi Netanya,5,7,Maccabi Netanya,1,1,Eitan Shmuelevic,HaMoshava Stadium,0,2020
03/03/2021,7:00 PM,Regular round,23,Ironi Kiryat Shmona,Hapoel Beer Sheva,6,4,Ironi Kiryat Shmona,2,2,David Fucsman,Kiryat Shmona Municipal Stadium,0,2020
03/03/2021,7:45 PM,Regular round,23,Hapoel Tel Aviv,Maccabi Haifa,11,1,Hapoel Tel Aviv,1,2,Shalom Ben Avraham,Bloomfield,0,2020
04/03/2021,6:00 PM,Regular round,23,FC Ashdod,Hapoel Kfar Saba,3,13,Hapoel Kfar Saba,2,0,Orel Grinfeld,Yud-Alef Stadion,0,2020
04/03/2021,7:00 PM,Regular round,23,Beitar Jerusalem,Ihud Bnei Sakhnin,8,12,Ihud Bnei Sakhnin,2,3,Liran Liany,Teddy-Kollek-Stadion,0,2020
04/03/2021,7:45 PM,Regular round,23,Hapoel Haifa,Maccabi Tel Aviv,9,2,Hapoel Haifa,0,2,Eli Hacmon,Sammy Ofer Stadium,0,2020
06/03/2021,2:00 PM,Regular round,24,Maccabi Netanya,Bnei Yehuda Tel Aviv,6,14,Bnei Yehuda Tel Aviv,1,0,Aviad Shiloah,Netanya Stadium,0,2020
06/03/2021,6:50 PM,Regular round,24,Maccabi Haifa,Maccabi Petah Tikva,2,4,Maccabi Petah Tikva,0,2,Igal Frid,Sammy Ofer Stadium,0,2020
07/03/2021,6:00 PM,Regular round,24,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,13,5,Ihud Bnei Sakhnin,0,2,Erez Papir,Doha Stadium,0,2020
07/03/2021,7:00 PM,Regular round,24,Hapoel Kfar Saba,Hapoel Haifa,12,9,Hapoel Kfar Saba,0,0,Nael Odeh,HaMoshava Stadium,0,2020
07/03/2021,7:30 PM,Regular round,24,Hapoel Beer Sheva,Hapoel Tel Aviv,7,11,Hapoel Tel Aviv,0,1,Daniel Bar Natan,Toto Jacob Turner Stadium,0,2020
08/03/2021,6:00 PM,Regular round,24,FC Ashdod,Hapoel Hadera,3,10,Hapoel Hadera,1,1,Eitan Shmuelevic,Yud-Alef Stadion,0,2020
08/03/2021,7:45 PM,Regular round,24,Maccabi Tel Aviv,Beitar Jerusalem,1,8,Beitar Jerusalem,4,1,Gal Leibovitz,Bloomfield,0,2020
13/03/2021,2:00 PM,Regular round,25,Hapoel Tel Aviv,Ihud Bnei Sakhnin,11,12,Ihud Bnei Sakhnin,0,1,Orel Grinfeld,Bloomfield,1500,2020
13/03/2021,2:45 PM,Regular round,25,Maccabi Netanya,Hapoel Hadera,6,10,Hapoel Hadera,0,1,Liran Liany,Netanya Stadium,950,2020
13/03/2021,5:00 PM,Regular round,25,Hapoel Haifa,FC Ashdod,9,3,Hapoel Haifa,2,2,Snir Levi,Sammy Ofer Stadium,800,2020
13/03/2021,6:50 PM,Regular round,25,Ironi Kiryat Shmona,Maccabi Tel Aviv,5,1,Ironi Kiryat Shmona,0,2,Nael Odeh,Kiryat Shmona Municipal Stadium,500,2020
14/03/2021,7:00 PM,Regular round,25,Maccabi Petah Tikva,Hapoel Beer Sheva,4,7,Hapoel Beer Sheva,0,0,Gal Leibovitz,HaMoshava Stadium,1500,2020
14/03/2021,7:15 PM,Regular round,25,Beitar Jerusalem,Hapoel Kfar Saba,8,13,Hapoel Kfar Saba,2,1,Aviad Shiloah,Teddy-Kollek-Stadion,1500,2020
14/03/2021,7:45 PM,Regular round,25,Bnei Yehuda Tel Aviv,Maccabi Haifa,14,2,Bnei Yehuda Tel Aviv,0,2,Idan Leiba,Bloomfield,1350,2020
20/03/2021,6:15 PM,Regular round,26,Maccabi Haifa,Maccabi Netanya,1,7,Maccabi Netanya,2,0,Aviad Shiloah,Sammy Ofer Stadium,5000,2020
20/03/2021,6:15 PM,Regular round,26,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,5,14,Bnei Yehuda Tel Aviv,2,0,Liran Liany,Toto Jacob Turner Stadium,4000,2020
20/03/2021,6:15 PM,Regular round,26,Ihud Bnei Sakhnin,Maccabi Petah Tikva,11,6,Ihud Bnei Sakhnin,1,0,Snir Levi,Doha Stadium,1000,2020
20/03/2021,6:15 PM,Regular round,26,FC Ashdod,Beitar Jerusalem,3,8,Beitar Jerusalem,2,0,Idan Leiba,Yud-Alef Stadion,940,2020
20/03/2021,6:15 PM,Regular round,26,Hapoel Kfar Saba,Ironi Kiryat Shmona,13,4,Hapoel Kfar Saba,0,1,Shalom Ben Avraham,HaMoshava Stadium,300,2020
20/03/2021,8:00 PM,Regular round,26,Maccabi Tel Aviv,Hapoel Tel Aviv,2,12,Hapoel Tel Aviv,1,1,Eitan Shmuelevic,Bloomfield,5000,2020
22/03/2021,7:15 PM,Regular round,26,Hapoel Hadera,Hapoel Haifa,9,10,Hapoel Haifa,3,1,Roi Reinshreiber,Netanya Stadium,450,2020
03/04/2021,5:45 PM, Championship round,1,FC Ashdod,Ironi Kiryat Shmona,3,4,Ironi Kiryat Shmona,1,1,Dror Cohen,Yud-Alef Stadion,200,2020
03/04/2021,6:50 PM, Championship round,1,Maccabi Haifa,Maccabi Petah Tikva,2,5,Maccabi Petah Tikva,1,1,Erez Papir,Sammy Ofer Stadium,5000,2020
03/04/2021,7:30 PM, Championship round,1,Maccabi Tel Aviv,Hapoel Beer Sheva,1,6,Hapoel Beer Sheva,2,1,Aviad Shiloah,Bloomfield,5000,2020
06/04/2021,6:00 PM, Championship round,2,Maccabi Petah Tikva,Ironi Kiryat Shmona,4,5,Ironi Kiryat Shmona,2,0,Ohad Asulin,HaMoshava Stadium,300,2020
06/04/2021,6:45 PM, Championship round,2,Hapoel Beer Sheva,FC Ashdod,6,3,Hapoel Beer Sheva,1,2,Igal Frid,Toto Jacob Turner Stadium,3244,2020
06/04/2021,7:00 PM, Championship round,2,Maccabi Haifa,Maccabi Tel Aviv,2,1,Maccabi Haifa,1,1,Roi Reinshreiber,Sammy Ofer Stadium,5000,2020
10/04/2021,5:45 PM, Championship round,3,Ironi Kiryat Shmona,Hapoel Beer Sheva,5,6,Hapoel Beer Sheva,1,1,Eitan Shmuelevic,Kiryat Shmona Municipal Stadium,150,2020
11/04/2021,7:15 PM, Championship round,3,Maccabi Tel Aviv,Maccabi Petah Tikva,1,4,Maccabi Petah Tikva,3,1,Orel Grinfeld,Bloomfield,7916,2020
12/04/2021,7:30 PM, Championship round,3,FC Ashdod,Maccabi Haifa,3,2,FC Ashdod,0,3,Gal Leibovitz,Yud-Alef Stadion,2434,2020
17/04/2021,5:45 PM, Championship round,4,Maccabi Petah Tikva,Hapoel Beer Sheva,4,6,Hapoel Beer Sheva,0,0,Shalom Ben Avraham,HaMoshava Stadium,800,2020
17/04/2021,7:30 PM, Championship round,4,Maccabi Haifa,Ironi Kiryat Shmona,1,5,Ironi Kiryat Shmona,4,0,Igal Frid,Sammy Ofer Stadium,10000,2020
18/04/2021,7:30 PM, Championship round,4,Maccabi Tel Aviv,FC Ashdod,2,3,FC Ashdod,1,1,Liran Liany,Bloomfield,8822,2020
25/04/2021,6:00 PM, Championship round,5,FC Ashdod,Maccabi Petah Tikva,3,4,Maccabi Petah Tikva,0,0,Daniel Bar Natan,Yud-Alef Stadion,478,2020
25/04/2021,7:15 PM, Championship round,5,Ironi Kiryat Shmona,Maccabi Tel Aviv,5,2,Ironi Kiryat Shmona,2,0,David Fucsman,Kiryat Shmona Municipal Stadium,1956,2020
26/04/2021,7:30 PM, Championship round,5,Hapoel Beer Sheva,Maccabi Haifa,6,1,Hapoel Beer Sheva,1,1,Liran Liany,Toto Jacob Turner Stadium,5157,2020
01/05/2021,5:15 PM, Championship round,6,Ironi Kiryat Shmona,FC Ashdod,4,3,Ironi Kiryat Shmona,1,1,Erez Papir,Kiryat Shmona Municipal Stadium,350,2020
01/05/2021,7:30 PM, Championship round,6,Maccabi Petah Tikva,Maccabi Haifa,5,1,Maccabi Petah Tikva,1,2,Eli Hacmon,HaMoshava Stadium,4950,2020
03/05/2021,8:00 PM, Championship round,6,Hapoel Beer Sheva,Maccabi Tel Aviv,6,2,Hapoel Beer Sheva,1,1,Orel Grinfeld,Toto Jacob Turner Stadium,4939,2020
08/05/2021,5:00 PM, Championship round,7,Ironi Kiryat Shmona,Maccabi Petah Tikva,5,4,Ironi Kiryat Shmona,1,2,Idan Leiba,Kiryat Shmona Municipal Stadium,250,2020
09/05/2021,7:30 PM, Championship round,7,Maccabi Tel Aviv,Maccabi Haifa,2,1,Maccabi Tel Aviv,2,2,Eitan Shmuelevic,Bloomfield,22913,2020
20/05/2021,5:00 PM, Championship round,7,FC Ashdod,Hapoel Beer Sheva,3,6,Hapoel Beer Sheva,2,2,Eitan Shmuelevic,Sammy Ofer Stadium,0,2020
23/05/2021,8:00 PM, Championship round,8,Maccabi Petah Tikva,Maccabi Tel Aviv,4,2,Maccabi Petah Tikva,0,3,Gal Leibovitz,HaMoshava Stadium,3800,2020
23/05/2021,8:00 PM, Championship round,8,Maccabi Haifa,FC Ashdod,1,3,FC Ashdod,2,0,Orel Grinfeld,Sammy Ofer Stadium,26875,2020
