League,TeamA,TeamB,posTeamA,posTeamB,rounds,matchDate,matchHour,scoreTeamA,scoreTeamB,stadium,attendance,referee,underdog,Season_Year
Bundesliga,SV Werder Bremen,Hertha BSC,12,10,8,19/10/2019,15:30:00,1,1,Wohninvest-Weserstadion,41.447,Dr. Felix Brych,SV Werder Bremen,2019
Bundesliga,Fortuna Düsseldorf,1.FSV Mainz 05,13,17,8,19/10/2019,15:30:00,1,0,MERKUR SPIEL-ARENA,40.66,Felix Zwayer,1.FSV Mainz 05,2019
Bundesliga,FC Augsburg,Bayern Munich,16,3,8,19/10/2019,15:30:00,2,2,WWK ARENA,30.66,Daniel Siebert,FC Augsburg,2019
Bundesliga,1.FC Union Berlin,SC Freiburg,14,6,8,19/10/2019,15:30:00,2,0,Stadion An der Alten Försterei,22.012,Benjamin Cortus,1.FC Union Berlin,2019
Bundesliga,Borussia Dortmund,Borussia Mönchengladbach,4,1,8,19/10/2019,18:30:00,1,0,SIGNAL IDUNA PARK,81.365,Sascha Stegemann,Borussia Dortmund,2019
Bundesliga,1. FC Köln,SC Paderborn 07,15,18,8,20/10/2019,15:30:00,3,0,RheinEnergieSTADION,50,Manuel Gräfe,SC Paderborn 07,2019
Bundesliga,TSG 1899 Hoffenheim,FC Schalke 04,11,7,8,20/10/2019,18:00:00,2,0,PreZero Arena,29.477,Robert Hartmann,TSG 1899 Hoffenheim,2019
Bundesliga,1.FSV Mainz 05,1. FC Köln,13,16,9,25/10/2019,20:30:00,3,1,Mewa Arena,32,Frank Willenborg,1. FC Köln,2019
Bundesliga,Bayern Munich,1.FC Union Berlin,2,15,9,26/10/2019,15:30:00,2,1,Allianz Arena,75,Marco Fritz,1.FC Union Berlin,2019
Bundesliga,Hertha BSC,TSG 1899 Hoffenheim,11,10,9,26/10/2019,15:30:00,2,3,Olympiastadion Berlin,44.702,Markus Schmidt,Hertha BSC,2019
Bundesliga,SC Freiburg,RB Leipzig,3,6,9,26/10/2019,15:30:00,2,1,Dreisamstadion,24,Harm Osmers,RB Leipzig,2019
Bundesliga,FC Schalke 04,Borussia Dortmund,7,5,9,26/10/2019,15:30:00,0,0,Veltins-Arena,62.271,Dr. Felix Brych,FC Schalke 04,2019
Bundesliga,SC Paderborn 07,Fortuna Düsseldorf,18,14,9,26/10/2019,15:30:00,2,0,Home Deluxe Arena,14.182,Bastian Dankert,SC Paderborn 07,2019
Bundesliga,Bayer 04 Leverkusen,SV Werder Bremen,8,12,9,26/10/2019,18:30:00,2,2,BayArena,30.21,Martin Petersen,SV Werder Bremen,2019
Bundesliga,VfL Wolfsburg,FC Augsburg,4,17,9,27/10/2019,15:30:00,0,0,Volkswagen Arena,22.63,Tobias Stieler,FC Augsburg,2019
Bundesliga,Borussia Mönchengladbach,Eintracht Frankfurt,1,9,9,27/10/2019,18:00:00,4,2,Stadion im Borussia-Park,52.3,Daniel Schlager,Eintracht Frankfurt,2019
Bundesliga,TSG 1899 Hoffenheim,SC Paderborn 07,9,18,10,01/11/2019,20:30:00,3,0,PreZero Arena,23.629,Robert Schröder,SC Paderborn 07,2019
Bundesliga,Borussia Dortmund,VfL Wolfsburg,2,8,10,02/11/2019,15:30:00,3,0,SIGNAL IDUNA PARK,80.2,Tobias Welz,VfL Wolfsburg,2019
Bundesliga,RB Leipzig,1.FSV Mainz 05,3,15,10,02/11/2019,15:30:00,8,0,Red Bull Arena,38.517,Guido Winkmann,1.FSV Mainz 05,2019
Bundesliga,Bayer 04 Leverkusen,Borussia Mönchengladbach,10,1,10,02/11/2019,15:30:00,1,2,BayArena,30.21,Daniel Siebert,Bayer 04 Leverkusen,2019
Bundesliga,Eintracht Frankfurt,Bayern Munich,7,4,10,02/11/2019,15:30:00,5,1,Commerzbank Arena,51.5,Markus Schmidt,Eintracht Frankfurt,2019
Bundesliga,SV Werder Bremen,SC Freiburg,12,5,10,02/11/2019,15:30:00,2,2,Wohninvest-Weserstadion,41,Christian Dingert,SV Werder Bremen,2019
Bundesliga,1.FC Union Berlin,Hertha BSC,14,11,10,02/11/2019,18:30:00,1,0,Stadion An der Alten Försterei,22.012,Deniz Aytekin,1.FC Union Berlin,2019
Bundesliga,Fortuna Düsseldorf,1. FC Köln,13,17,10,03/11/2019,15:30:00,2,0,MERKUR SPIEL-ARENA,51.155,Sven Jablonski,1. FC Köln,2019
Bundesliga,FC Augsburg,FC Schalke 04,16,6,10,03/11/2019,18:00:00,2,3,WWK ARENA,30.361,Patrick Ittrich,FC Augsburg,2019
Bundesliga,1. FC Köln,TSG 1899 Hoffenheim,17,5,11,08/11/2019,20:30:00,1,2,RheinEnergieSTADION,49.1,Dr. Robert Kampka,1. FC Köln,2019
Bundesliga,Hertha BSC,RB Leipzig,12,2,11,09/11/2019,15:30:00,2,4,Olympiastadion Berlin,48.532,Sören Storks,Hertha BSC,2019
Bundesliga,1.FSV Mainz 05,1.FC Union Berlin,16,11,11,09/11/2019,15:30:00,2,3,Mewa Arena,24.549,Harm Osmers,1.FSV Mainz 05,2019
Bundesliga,FC Schalke 04,Fortuna Düsseldorf,7,13,11,09/11/2019,15:30:00,3,3,Veltins-Arena,61.831,Robert Hartmann,Fortuna Düsseldorf,2019
Bundesliga,SC Paderborn 07,FC Augsburg,18,15,11,09/11/2019,15:30:00,0,1,Home Deluxe Arena,13.758,Marco Fritz,SC Paderborn 07,2019
Bundesliga,Bayern Munich,Borussia Dortmund,3,6,11,09/11/2019,18:30:00,4,0,Allianz Arena,75,Felix Zwayer,Borussia Dortmund,2019
Bundesliga,Borussia Mönchengladbach,SV Werder Bremen,1,14,11,10/11/2019,13:30:00,3,1,Stadion im Borussia-Park,54.022,Tobias Stieler,SV Werder Bremen,2019
Bundesliga,VfL Wolfsburg,Bayer 04 Leverkusen,10,8,11,10/11/2019,15:30:00,0,2,Volkswagen Arena,24.112,Manuel Gräfe,VfL Wolfsburg,2019
Bundesliga,SC Freiburg,Eintracht Frankfurt,4,9,11,10/11/2019,18:00:00,1,0,Dreisamstadion,24,Dr. Felix Brych,Eintracht Frankfurt,2019
Bundesliga,Borussia Dortmund,SC Paderborn 07,6,18,12,22/11/2019,20:30:00,3,3,SIGNAL IDUNA PARK,81.365,Christian Dingert,SC Paderborn 07,2019
Bundesliga,Bayer 04 Leverkusen,SC Freiburg,9,4,12,23/11/2019,15:30:00,1,1,BayArena,29.032,Deniz Aytekin,Bayer 04 Leverkusen,2019
Bundesliga,Eintracht Frankfurt,VfL Wolfsburg,10,7,12,23/11/2019,15:30:00,0,2,Commerzbank Arena,50.7,Daniel Siebert,Eintracht Frankfurt,2019
Bundesliga,SV Werder Bremen,FC Schalke 04,14,5,12,23/11/2019,15:30:00,1,2,Wohninvest-Weserstadion,42.1,Benjamin Cortus,SV Werder Bremen,2019
Bundesliga,Fortuna Düsseldorf,Bayern Munich,16,3,12,23/11/2019,15:30:00,0,4,MERKUR SPIEL-ARENA,53,Frank Willenborg,Fortuna Düsseldorf,2019
Bundesliga,1.FC Union Berlin,Borussia Mönchengladbach,11,1,12,23/11/2019,15:30:00,2,0,Stadion An der Alten Försterei,22.012,Dr. Felix Brych,1.FC Union Berlin,2019
Bundesliga,RB Leipzig,1. FC Köln,2,17,12,23/11/2019,18:30:00,4,1,Red Bull Arena,42.036,Robert Schröder,1. FC Köln,2019
Bundesliga,FC Augsburg,Hertha BSC,12,15,12,24/11/2019,15:30:00,4,0,WWK ARENA,29.233,Sascha Stegemann,Hertha BSC,2019
Bundesliga,TSG 1899 Hoffenheim,1.FSV Mainz 05,8,13,12,24/11/2019,18:00:00,1,5,PreZero Arena,23.129,Bastian Dankert,1.FSV Mainz 05,2019
Bundesliga,FC Schalke 04,1.FC Union Berlin,3,11,13,29/11/2019,20:30:00,2,1,Veltins-Arena,61.837,Daniel Schlager,1.FC Union Berlin,2019
Bundesliga,TSG 1899 Hoffenheim,Fortuna Düsseldorf,8,15,13,30/11/2019,15:30:00,1,1,PreZero Arena,25.427,Martin Petersen,Fortuna Düsseldorf,2019
Bundesliga,Hertha BSC,Borussia Dortmund,16,5,13,30/11/2019,15:30:00,1,2,Olympiastadion Berlin,74.667,Sven Jablonski,Hertha BSC,2019
Bundesliga,1. FC Köln,FC Augsburg,17,14,13,30/11/2019,15:30:00,1,1,RheinEnergieSTADION,49.2,Tobias Stieler,1. FC Köln,2019
Bundesliga,SC Paderborn 07,RB Leipzig,18,2,13,30/11/2019,15:30:00,2,3,Home Deluxe Arena,13.253,Bibiana Steinhaus-Webb,SC Paderborn 07,2019
Bundesliga,Bayern Munich,Bayer 04 Leverkusen,4,7,13,30/11/2019,18:30:00,1,2,Allianz Arena,75,Guido Winkmann,Bayer 04 Leverkusen,2019
Bundesliga,Borussia Mönchengladbach,SC Freiburg,1,6,13,01/12/2019,15:30:00,4,2,Stadion im Borussia-Park,51.08,Felix Zwayer,SC Freiburg,2019
Bundesliga,VfL Wolfsburg,SV Werder Bremen,9,13,13,01/12/2019,18:00:00,2,3,Volkswagen Arena,26.012,Dr. Robert Kampka,SV Werder Bremen,2019
Bundesliga,1.FSV Mainz 05,Eintracht Frankfurt,12,10,13,02/12/2019,20:30:00,2,1,Mewa Arena,33.184,Manuel Gräfe,1.FSV Mainz 05,2019
Bundesliga,Eintracht Frankfurt,Hertha BSC,11,15,14,06/12/2019,20:30:00,2,2,Commerzbank Arena,50,Christian Dingert,Hertha BSC,2019
Bundesliga,Borussia Dortmund,Fortuna Düsseldorf,3,16,14,07/12/2019,15:30:00,5,0,SIGNAL IDUNA PARK,81.365,Daniel Siebert,Fortuna Düsseldorf,2019
Bundesliga,RB Leipzig,TSG 1899 Hoffenheim,2,8,14,07/12/2019,15:30:00,3,1,Red Bull Arena,38.407,Deniz Aytekin,TSG 1899 Hoffenheim,2019
Bundesliga,Borussia Mönchengladbach,Bayern Munich,1,7,14,07/12/2019,15:30:00,2,1,Stadion im Borussia-Park,54.022,Marco Fritz,Bayern Munich,2019
Bundesliga,SC Freiburg,VfL Wolfsburg,5,9,14,07/12/2019,15:30:00,1,0,Dreisamstadion,23.8,Bastian Dankert,VfL Wolfsburg,2019
Bundesliga,FC Augsburg,1.FSV Mainz 05,12,13,14,07/12/2019,15:30:00,2,1,WWK ARENA,26.95,Markus Schmidt,1.FSV Mainz 05,2019
Bundesliga,Bayer 04 Leverkusen,FC Schalke 04,6,4,14,07/12/2019,18:30:00,2,1,BayArena,30.21,Harm Osmers,Bayer 04 Leverkusen,2019
Bundesliga,1.FC Union Berlin,1. FC Köln,10,18,14,08/12/2019,15:30:00,2,0,Stadion An der Alten Försterei,22.012,Patrick Ittrich,1. FC Köln,2019
Bundesliga,SV Werder Bremen,SC Paderborn 07,14,17,14,08/12/2019,18:00:00,0,1,Wohninvest-Weserstadion,39.87,Sascha Stegemann,SC Paderborn 07,2019
Bundesliga,TSG 1899 Hoffenheim,FC Augsburg,9,11,15,13/12/2019,20:30:00,2,4,PreZero Arena,23.309,Bibiana Steinhaus-Webb,FC Augsburg,2019
Bundesliga,Bayern Munich,SV Werder Bremen,5,15,15,14/12/2019,15:30:00,6,1,Allianz Arena,75,Robert Schröder,SV Werder Bremen,2019
Bundesliga,Hertha BSC,SC Freiburg,13,6,15,14/12/2019,15:30:00,1,0,Olympiastadion Berlin,37.343,Frank Willenborg,Hertha BSC,2019
Bundesliga,1.FSV Mainz 05,Borussia Dortmund,14,3,15,14/12/2019,15:30:00,0,4,Mewa Arena,33.305,Benjamin Cortus,1.FSV Mainz 05,2019
Bundesliga,1. FC Köln,Bayer 04 Leverkusen,17,7,15,14/12/2019,15:30:00,2,0,RheinEnergieSTADION,49.5,Manuel Gräfe,1. FC Köln,2019
Bundesliga,SC Paderborn 07,1.FC Union Berlin,18,10,15,14/12/2019,15:30:00,1,1,Home Deluxe Arena,14.414,Sven Jablonski,SC Paderborn 07,2019
Bundesliga,Fortuna Düsseldorf,RB Leipzig,16,1,15,14/12/2019,18:30:00,0,3,MERKUR SPIEL-ARENA,35.387,Robert Hartmann,Fortuna Düsseldorf,2019
Bundesliga,VfL Wolfsburg,Borussia Mönchengladbach,8,2,15,15/12/2019,15:30:00,2,1,Volkswagen Arena,25.58,Dr. Felix Brych,VfL Wolfsburg,2019
Bundesliga,FC Schalke 04,Eintracht Frankfurt,4,12,15,15/12/2019,18:00:00,1,0,Veltins-Arena,60.811,Felix Zwayer,Eintracht Frankfurt,2019
Bundesliga,SV Werder Bremen,1.FSV Mainz 05,16,14,16,17/12/2019,18:30:00,0,5,Wohninvest-Weserstadion,37.72,Frank Willenborg,SV Werder Bremen,2019
Bundesliga,Borussia Dortmund,RB Leipzig,4,1,16,17/12/2019,20:30:00,3,3,SIGNAL IDUNA PARK,80.2,Tobias Stieler,Borussia Dortmund,2019
Bundesliga,FC Augsburg,Fortuna Düsseldorf,10,17,16,17/12/2019,20:30:00,3,0,WWK ARENA,27.763,Marco Fritz,Fortuna Düsseldorf,2019
Bundesliga,1.FC Union Berlin,TSG 1899 Hoffenheim,11,9,16,17/12/2019,20:30:00,0,2,Stadion An der Alten Försterei,20.35,Sören Storks,1.FC Union Berlin,2019
Bundesliga,Bayer 04 Leverkusen,Hertha BSC,7,13,16,18/12/2019,18:30:00,0,1,BayArena,24.472,Bastian Dankert,Hertha BSC,2019
Bundesliga,Borussia Mönchengladbach,SC Paderborn 07,2,18,16,18/12/2019,20:30:00,2,0,Stadion im Borussia-Park,44.494,Dr. Robert Kampka,SC Paderborn 07,2019
Bundesliga,VfL Wolfsburg,FC Schalke 04,8,5,16,18/12/2019,20:30:00,1,1,Volkswagen Arena,24.651,Martin Petersen,VfL Wolfsburg,2019
Bundesliga,Eintracht Frankfurt,1. FC Köln,12,15,16,18/12/2019,20:30:00,2,4,Commerzbank Arena,50.3,Deniz Aytekin,1. FC Köln,2019
Bundesliga,SC Freiburg,Bayern Munich,6,3,16,18/12/2019,20:30:00,1,3,Dreisamstadion,24,Sascha Stegemann,SC Freiburg,2019
Bundesliga,TSG 1899 Hoffenheim,Borussia Dortmund,7,4,17,20/12/2019,20:30:00,2,1,PreZero Arena,30.15,Felix Zwayer,TSG 1899 Hoffenheim,2019
Bundesliga,1. FC Köln,SV Werder Bremen,15,17,17,21/12/2019,15:30:00,1,0,RheinEnergieSTADION,50,Daniel Schlager,SV Werder Bremen,2019
Bundesliga,Bayern Munich,VfL Wolfsburg,3,9,17,21/12/2019,15:30:00,2,0,Allianz Arena,75,Christian Dingert,VfL Wolfsburg,2019
Bundesliga,RB Leipzig,FC Augsburg,1,10,17,21/12/2019,15:30:00,3,1,Red Bull Arena,40.562,Daniel Siebert,FC Augsburg,2019
Bundesliga,1.FSV Mainz 05,Bayer 04 Leverkusen,14,6,17,21/12/2019,15:30:00,0,1,Mewa Arena,24.345,Patrick Ittrich,1.FSV Mainz 05,2019
Bundesliga,FC Schalke 04,SC Freiburg,5,8,17,21/12/2019,15:30:00,2,2,Veltins-Arena,61.867,Dr. Felix Brych,SC Freiburg,2019
Bundesliga,Hertha BSC,Borussia Mönchengladbach,12,2,17,21/12/2019,18:30:00,0,0,Olympiastadion Berlin,50.208,Harm Osmers,Hertha BSC,2019
Bundesliga,Fortuna Düsseldorf,1.FC Union Berlin,16,11,17,22/12/2019,15:30:00,2,1,MERKUR SPIEL-ARENA,45.49,Benjamin Cortus,Fortuna Düsseldorf,2019
Bundesliga,SC Paderborn 07,Eintracht Frankfurt,18,13,17,22/12/2019,18:00:00,2,1,Home Deluxe Arena,15,Markus Schmidt,SC Paderborn 07,2019
Bundesliga,FC Schalke 04,Borussia Mönchengladbach,5,3,18,17/01/2020,20:30:00,2,0,Veltins-Arena,62.271,Deniz Aytekin,FC Schalke 04,2019
Bundesliga,TSG 1899 Hoffenheim,Eintracht Frankfurt,8,11,18,18/01/2020,15:30:00,1,2,PreZero Arena,29.61,Sascha Stegemann,Eintracht Frankfurt,2019
Bundesliga,Fortuna Düsseldorf,SV Werder Bremen,17,16,18,18/01/2020,15:30:00,0,1,MERKUR SPIEL-ARENA,46,Dr. Felix Brych,Fortuna Düsseldorf,2019
Bundesliga,1.FSV Mainz 05,SC Freiburg,15,7,18,18/01/2020,15:30:00,1,2,Mewa Arena,23.138,Sven Jablonski,1.FSV Mainz 05,2019
Bundesliga,FC Augsburg,Borussia Dortmund,10,4,18,18/01/2020,15:30:00,3,5,WWK ARENA,30.66,Manuel Gräfe,FC Augsburg,2019
Bundesliga,1. FC Köln,VfL Wolfsburg,13,9,18,18/01/2020,15:30:00,3,1,RheinEnergieSTADION,49.1,Marco Fritz,1. FC Köln,2019
Bundesliga,RB Leipzig,1.FC Union Berlin,1,12,18,18/01/2020,18:30:00,3,1,Red Bull Arena,42.146,Bastian Dankert,1.FC Union Berlin,2019
Bundesliga,Hertha BSC,Bayern Munich,14,2,18,19/01/2020,15:30:00,0,4,Olympiastadion Berlin,74.475,Tobias Stieler,Hertha BSC,2019
Bundesliga,SC Paderborn 07,Bayer 04 Leverkusen,18,6,18,19/01/2020,18:00:00,1,4,Home Deluxe Arena,14.889,Daniel Siebert,SC Paderborn 07,2019
Bundesliga,Borussia Dortmund,1. FC Köln,4,14,19,24/01/2020,20:30:00,5,1,SIGNAL IDUNA PARK,81.365,Harm Osmers,1. FC Köln,2019
Bundesliga,Borussia Mönchengladbach,1.FSV Mainz 05,3,15,19,25/01/2020,15:30:00,3,1,Stadion im Borussia-Park,49.175,Felix Zwayer,1.FSV Mainz 05,2019
Bundesliga,VfL Wolfsburg,Hertha BSC,10,13,19,25/01/2020,15:30:00,1,2,Volkswagen Arena,24.894,Markus Schmidt,Hertha BSC,2019
Bundesliga,Eintracht Frankfurt,RB Leipzig,9,1,19,25/01/2020,15:30:00,2,0,Commerzbank Arena,50.3,Daniel Siebert,Eintracht Frankfurt,2019
Bundesliga,SC Freiburg,SC Paderborn 07,8,17,19,25/01/2020,15:30:00,0,2,Dreisamstadion,23.5,Christian Dingert,SC Paderborn 07,2019
Bundesliga,1.FC Union Berlin,FC Augsburg,11,12,19,25/01/2020,15:30:00,2,0,Stadion An der Alten Försterei,22.012,Bibiana Steinhaus-Webb,FC Augsburg,2019
Bundesliga,Bayern Munich,FC Schalke 04,2,6,19,25/01/2020,18:30:00,5,0,Allianz Arena,75,Manuel Gräfe,FC Schalke 04,2019
Bundesliga,SV Werder Bremen,TSG 1899 Hoffenheim,16,7,19,26/01/2020,15:30:00,0,3,Wohninvest-Weserstadion,40,Martin Petersen,SV Werder Bremen,2019
Bundesliga,Bayer 04 Leverkusen,Fortuna Düsseldorf,5,18,19,26/01/2020,18:00:00,3,0,BayArena,26.25,Daniel Schlager,Fortuna Düsseldorf,2019
Bundesliga,Hertha BSC,FC Schalke 04,13,6,20,31/01/2020,20:30:00,0,0,Olympiastadion Berlin,47.863,Sascha Stegemann,Hertha BSC,2019
Bundesliga,Borussia Dortmund,1.FC Union Berlin,3,12,20,01/02/2020,15:30:00,5,0,SIGNAL IDUNA PARK,81.365,Benjamin Cortus,1.FC Union Berlin,2019
Bundesliga,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,7,5,20,01/02/2020,15:30:00,2,1,PreZero Arena,24.489,Deniz Aytekin,TSG 1899 Hoffenheim,2019
Bundesliga,Fortuna Düsseldorf,Eintracht Frankfurt,17,11,20,01/02/2020,15:30:00,1,1,MERKUR SPIEL-ARENA,45.018,Frank Willenborg,Fortuna Düsseldorf,2019
Bundesliga,1.FSV Mainz 05,Bayern Munich,15,1,20,01/02/2020,15:30:00,1,3,Mewa Arena,33.305,Bastian Dankert,1.FSV Mainz 05,2019
Bundesliga,FC Augsburg,SV Werder Bremen,10,16,20,01/02/2020,15:30:00,2,1,WWK ARENA,29.432,Marco Fritz,SV Werder Bremen,2019
Bundesliga,RB Leipzig,Borussia Mönchengladbach,2,4,20,01/02/2020,18:30:00,2,2,Red Bull Arena,42.146,Tobias Stieler,Borussia Mönchengladbach,2019
Bundesliga,1. FC Köln,SC Freiburg,14,8,20,02/02/2020,15:30:00,4,0,RheinEnergieSTADION,50,Dr. Robert Kampka,1. FC Köln,2019
Bundesliga,SC Paderborn 07,VfL Wolfsburg,18,9,20,02/02/2020,18:00:00,2,4,Home Deluxe Arena,13.926,Patrick Ittrich,SC Paderborn 07,2019
Bundesliga,Eintracht Frankfurt,FC Augsburg,9,12,21,07/02/2020,20:30:00,5,0,Commerzbank Arena,48.8,Manuel Gräfe,FC Augsburg,2019
Bundesliga,VfL Wolfsburg,Fortuna Düsseldorf,10,16,21,08/02/2020,15:30:00,1,1,Volkswagen Arena,23.445,Tobias Stieler,Fortuna Düsseldorf,2019
Bundesliga,SV Werder Bremen,1.FC Union Berlin,17,11,21,08/02/2020,15:30:00,0,2,Wohninvest-Weserstadion,42.1,Daniel Schlager,SV Werder Bremen,2019
Bundesliga,Hertha BSC,1.FSV Mainz 05,14,15,21,08/02/2020,15:30:00,1,3,Olympiastadion Berlin,35.049,Martin Petersen,1.FSV Mainz 05,2019
Bundesliga,SC Freiburg,TSG 1899 Hoffenheim,8,7,21,08/02/2020,15:30:00,1,0,Dreisamstadion,24,Sven Jablonski,SC Freiburg,2019
Bundesliga,FC Schalke 04,SC Paderborn 07,6,18,21,08/02/2020,15:30:00,1,1,Veltins-Arena,61.614,Dr. Felix Brych,SC Paderborn 07,2019
Bundesliga,Bayer 04 Leverkusen,Borussia Dortmund,5,4,21,08/02/2020,18:30:00,4,3,BayArena,30.21,Markus Schmidt,Bayer 04 Leverkusen,2019
Bundesliga,Bayern Munich,RB Leipzig,1,2,21,09/02/2020,18:00:00,0,0,Allianz Arena,75,Marco Fritz,RB Leipzig,2019
Bundesliga,Borussia Mönchengladbach,1. FC Köln,3,13,21,11/03/2020,18:30:00,2,1,Stadion im Borussia-Park,, ,1. FC Köln,2019
Bundesliga,Borussia Dortmund,Eintracht Frankfurt,4,10,22,14/02/2020,20:30:00,4,0,SIGNAL IDUNA PARK,81.365,Bastian Dankert,Eintracht Frankfurt,2019
Bundesliga,RB Leipzig,SV Werder Bremen,2,17,22,15/02/2020,15:30:00,3,0,Red Bull Arena,41.308,Benjamin Cortus,SV Werder Bremen,2019
Bundesliga,TSG 1899 Hoffenheim,VfL Wolfsburg,8,9,22,15/02/2020,15:30:00,2,3,PreZero Arena,22.506,Sören Storks,VfL Wolfsburg,2019
Bundesliga,FC Augsburg,SC Freiburg,11,7,22,15/02/2020,15:30:00,1,1,WWK ARENA,26.822,Patrick Ittrich,FC Augsburg,2019
Bundesliga,SC Paderborn 07,Hertha BSC,18,13,22,15/02/2020,15:30:00,1,2,Home Deluxe Arena,14.687,Bibiana Steinhaus-Webb,SC Paderborn 07,2019
Bundesliga,1.FC Union Berlin,Bayer 04 Leverkusen,12,5,22,15/02/2020,15:30:00,2,3,Stadion An der Alten Försterei,22.012,Harm Osmers,1.FC Union Berlin,2019
Bundesliga,Fortuna Düsseldorf,Borussia Mönchengladbach,16,3,22,15/02/2020,18:30:00,1,4,MERKUR SPIEL-ARENA,51,Daniel Siebert,Fortuna Düsseldorf,2019
Bundesliga,1. FC Köln,Bayern Munich,14,1,22,16/02/2020,15:30:00,1,4,RheinEnergieSTADION,50,Felix Zwayer,1. FC Köln,2019
Bundesliga,1.FSV Mainz 05,FC Schalke 04,15,6,22,16/02/2020,18:00:00,0,0,Mewa Arena,27.482,Guido Winkmann,1.FSV Mainz 05,2019
Bundesliga,Bayern Munich,SC Paderborn 07,1,18,23,21/02/2020,20:30:00,3,2,Allianz Arena,75,Markus Schmidt,SC Paderborn 07,2019
Bundesliga,Borussia Mönchengladbach,TSG 1899 Hoffenheim,3,8,23,22/02/2020,15:30:00,1,1,Stadion im Borussia-Park,50.25,Dr. Felix Brych,TSG 1899 Hoffenheim,2019
Bundesliga,SV Werder Bremen,Borussia Dortmund,17,4,23,22/02/2020,15:30:00,0,2,Wohninvest-Weserstadion,42.1,Marco Fritz,SV Werder Bremen,2019
Bundesliga,Hertha BSC,1. FC Köln,14,13,23,22/02/2020,15:30:00,0,5,Olympiastadion Berlin,46.207,Daniel Schlager,Hertha BSC,2019
Bundesliga,SC Freiburg,Fortuna Düsseldorf,9,16,23,22/02/2020,15:30:00,0,2,Dreisamstadion,24,Frank Willenborg,Fortuna Düsseldorf,2019
Bundesliga,FC Schalke 04,RB Leipzig,6,2,23,22/02/2020,18:30:00,0,5,Veltins-Arena,61.433,Sascha Stegemann,FC Schalke 04,2019
Bundesliga,Bayer 04 Leverkusen,FC Augsburg,5,12,23,23/02/2020,15:30:00,2,0,BayArena,23.703,Sven Jablonski,FC Augsburg,2019
Bundesliga,VfL Wolfsburg,1.FSV Mainz 05,7,15,23,23/02/2020,18:00:00,4,0,Volkswagen Arena,21.058,Benjamin Cortus,1.FSV Mainz 05,2019
Bundesliga,Eintracht Frankfurt,1.FC Union Berlin,11,10,23,24/02/2020,20:30:00,1,2,Commerzbank Arena,47,Deniz Aytekin,Eintracht Frankfurt,2019
Bundesliga,Fortuna Düsseldorf,Hertha BSC,16,14,24,28/02/2020,20:30:00,3,3,MERKUR SPIEL-ARENA,31.632,Tobias Stieler,Fortuna Düsseldorf,2019
Bundesliga,Borussia Dortmund,SC Freiburg,4,9,24,29/02/2020,15:30:00,1,0,SIGNAL IDUNA PARK,81.365,Robert Hartmann,SC Freiburg,2019
Bundesliga,TSG 1899 Hoffenheim,Bayern Munich,8,1,24,29/02/2020,15:30:00,0,6,PreZero Arena,30.15,Christian Dingert,TSG 1899 Hoffenheim,2019
Bundesliga,1.FSV Mainz 05,SC Paderborn 07,15,18,24,29/02/2020,15:30:00,2,0,Mewa Arena,24.231,Harm Osmers,SC Paderborn 07,2019
Bundesliga,FC Augsburg,Borussia Mönchengladbach,13,3,24,29/02/2020,15:30:00,2,3,WWK ARENA,29.303,Markus Schmidt,FC Augsburg,2019
Bundesliga,1. FC Köln,FC Schalke 04,12,6,24,29/02/2020,18:30:00,3,0,RheinEnergieSTADION,50,Manuel Gräfe,1. FC Köln,2019
Bundesliga,1.FC Union Berlin,VfL Wolfsburg,11,7,24,01/03/2020,13:30:00,2,2,Stadion An der Alten Försterei,22.012,Bastian Dankert,1.FC Union Berlin,2019
Bundesliga,RB Leipzig,Bayer 04 Leverkusen,2,5,24,01/03/2020,15:30:00,1,1,Red Bull Arena,41.216,Felix Zwayer,Bayer 04 Leverkusen,2019
Bundesliga,SV Werder Bremen,Eintracht Frankfurt,17,10,24,03/06/2020,20:30:00,0,3,Wohninvest-Weserstadion,, ,SV Werder Bremen,2019
Bundesliga,SC Paderborn 07,1. FC Köln,18,10,25,06/03/2020,20:00:00,1,2,Home Deluxe Arena,15,Daniel Siebert,SC Paderborn 07,2019
Bundesliga,Bayer 04 Leverkusen,Eintracht Frankfurt,5,11,25,07/03/2020,15:30:00,4,0,BayArena,30.21,Dr. Felix Brych,Eintracht Frankfurt,2019
Bundesliga,VfL Wolfsburg,RB Leipzig,7,3,25,07/03/2020,15:30:00,0,0,Volkswagen Arena,27.195,Daniel Schlager,VfL Wolfsburg,2019
Bundesliga,Hertha BSC,SV Werder Bremen,13,17,25,07/03/2020,15:30:00,2,2,Olympiastadion Berlin,58.028,Guido Winkmann,SV Werder Bremen,2019
Bundesliga,SC Freiburg,1.FC Union Berlin,8,12,25,07/03/2020,15:30:00,3,1,Dreisamstadion,24,Marco Fritz,1.FC Union Berlin,2019
Bundesliga,FC Schalke 04,TSG 1899 Hoffenheim,6,9,25,07/03/2020,15:30:00,1,1,Veltins-Arena,58.324,Sven Jablonski,TSG 1899 Hoffenheim,2019
Bundesliga,Borussia Mönchengladbach,Borussia Dortmund,4,2,25,07/03/2020,18:30:00,1,2,Stadion im Borussia-Park,53.877,Sascha Stegemann,Borussia Mönchengladbach,2019
