season,clubs_name,round,promoted,game,win,draw,lose,goals,g_difference,pts,team_pos
2015,Maccabi Netanya,21,0,Regular,1,7,13,8:27,-19,10,13
2015,Hapoel Beer Sheva,22,0,Regular,17,3,2,40:13:00,27,54,0
2015,Maccabi Tel Aviv,22,0,Regular,15,4,3,48:18:00,30,49,1
2015,Beitar Jerusalem,22,0,Regular,11,6,5,28:18:00,10,39,2
2015,Hapoel Raanana,22,0,Regular,9,5,8,26:26:00,0,32,3
2015,Maccabi Haifa,22,0,Regular,8,7,7,27:20:00,7,31,4
2015,Bnei Yehuda Tel Aviv,22,1,Regular,8,6,8,25:30:00,-5,30,5
2015,Maccabi Petah Tikva,22,0,Regular,8,4,10,21:25,-4,28,6
2015,Ironi Kiryat Shmona,22,0,Regular,6,9,7,25:24:00,1,27,7
2015,Ihud Bnei Sakhnin,22,0,Regular,7,5,10,23:23,0,26,8
2015,Hapoel Kfar Saba,22,1,Regular,6,8,8,16:22,-6,26,9
2015,Hapoel Haifa,22,0,Regular,5,9,8,22:29,-7,24,10
2015,Hapoel Tel Aviv,22,0,Regular,5,7,10,14:27,-13,22,11
2015,Hapoel Acre,22,0,Regular,6,4,12,12:31,-19,22,12
2015,Maccabi Netanya,22,0,Regular,1,7,14,8:29,-21,10,13
2015,Hapoel Beer Sheva,23,0,Regular,18,3,2,42:14:00,28,57,0
2015,Maccabi Tel Aviv,23,0,Regular,16,4,3,51:19:00,32,52,1
2015,Beitar Jerusalem,23,0,Regular,12,6,5,31:18:00,13,42,2
2015,Hapoel Raanana,23,0,Regular,9,5,9,27:28:00,-1,32,3
2015,Maccabi Haifa,23,0,Regular,8,7,8,27:23:00,4,31,4
2015,Bnei Yehuda Tel Aviv,23,1,Regular,8,6,9,25:32:00,-7,30,5
2015,Ihud Bnei Sakhnin,23,0,Regular,8,5,10,25:23:00,2,29,6
2015,Hapoel Kfar Saba,23,1,Regular,7,8,8,18:22,-4,29,7
2015,Maccabi Petah Tikva,23,0,Regular,8,4,11,22:27,-5,28,8
2015,Ironi Kiryat Shmona,23,0,Regular,6,9,8,25:26:00,-1,27,9
2015,Hapoel Tel Aviv,23,0,Regular,6,7,10,16:28,-12,25,10
2015,Hapoel Acre,23,0,Regular,7,4,12,14:32,-18,25,11
2015,Hapoel Haifa,23,0,Regular,5,9,9,23:31,-8,24,12
2015,Maccabi Netanya,23,0,Regular,1,7,15,9:32,-23,10,13
2015,Hapoel Beer Sheva,24,0,Regular,19,3,2,44:14:00,30,60,0
2015,Maccabi Tel Aviv,24,0,Regular,17,4,3,53:20:00,33,55,1
2015,Beitar Jerusalem,24,0,Regular,13,6,5,34:19:00,15,45,2
2015,Hapoel Raanana,24,0,Regular,10,5,9,28:28:00,0,35,3
2015,Ihud Bnei Sakhnin,24,0,Regular,9,5,10,27:23:00,4,32,4
2015,Maccabi Haifa,24,0,Regular,8,8,8,27:23:00,4,32,5
2015,Bnei Yehuda Tel Aviv,24,1,Regular,8,6,10,25:34:00,-9,30,6
2015,Maccabi Petah Tikva,24,0,Regular,8,5,11,22:27,-5,29,7
2015,Hapoel Kfar Saba,24,1,Regular,7,8,9,18:24,-6,29,8
2015,Ironi Kiryat Shmona,24,0,Regular,6,10,8,25:26:00,-1,28,9
2015,Hapoel Tel Aviv,24,0,Regular,6,8,10,16:28,-12,26,10
2015,Hapoel Acre,24,0,Regular,7,4,13,15:35,-20,25,11
2015,Hapoel Haifa,24,0,Regular,5,9,10,24:33:00,-9,24,12
2015,Maccabi Netanya,24,0,Regular,1,7,16,9:33,-24,10,13
2015,Hapoel Beer Sheva,25,0,Regular,20,3,2,46:15:00,31,63,0
2015,Maccabi Tel Aviv,25,0,Regular,18,4,3,54:20:00,34,58,1
2015,Beitar Jerusalem,25,0,Regular,14,6,5,36:19:00,17,48,2
2015,Hapoel Raanana,25,0,Regular,10,6,9,29:29:00,0,36,3
2015,Ihud Bnei Sakhnin,25,0,Regular,10,5,10,30:23:00,7,35,4
2015,Maccabi Haifa,25,0,Regular,9,8,8,30:23:00,7,35,5
2015,Bnei Yehuda Tel Aviv,25,1,Regular,8,6,11,25:35:00,-10,30,6
2015,Maccabi Petah Tikva,25,0,Regular,8,5,12,22:29,-7,29,7
2015,Hapoel Kfar Saba,25,1,Regular,7,8,10,19:26,-7,29,8
2015,Ironi Kiryat Shmona,25,0,Regular,6,10,9,25:29:00,-4,28,9
2015,Hapoel Acre,25,0,Regular,8,4,13,17:35,-18,28,10
2015,Hapoel Tel Aviv,25,0,Regular,6,8,11,16:30,-14,26,11
2015,Hapoel Haifa,25,0,Regular,5,10,10,25:34:00,-9,25,12
2015,Maccabi Netanya,25,0,Regular,1,7,17,9:36,-27,10,13
2015,Hapoel Beer Sheva,26,0,Regular,20,4,2,48:17:00,31,64,0
2015,Maccabi Tel Aviv,26,0,Regular,19,4,3,59:20:00,39,61,1
2015,Beitar Jerusalem,26,0,Regular,15,6,5,38:19:00,19,51,2
2015,Maccabi Haifa,26,0,Regular,10,8,8,33:25:00,8,38,3
2015,Ihud Bnei Sakhnin,26,0,Regular,10,6,10,32:25:00,7,36,4
2015,Hapoel Raanana,26,0,Regular,10,6,10,29:31:00,-2,36,5
2015,Bnei Yehuda Tel Aviv,26,1,Regular,9,6,11,27:35:00,-8,33,6
2015,Maccabi Petah Tikva,26,0,Regular,8,6,12,23:30,-7,30,7
2015,Hapoel Kfar Saba,26,1,Regular,7,8,11,19:31,-12,29,8
2015,Hapoel Acre,26,0,Regular,8,5,13,18:36,-18,29,9
2015,Ironi Kiryat Shmona,26,0,Regular,6,10,10,25:31:00,-6,28,10
2015,Hapoel Tel Aviv,26,0,Regular,6,9,11,17:31,-14,27,11
2015,Hapoel Haifa,26,0,Regular,5,10,11,27:37:00,-10,25,12
2015,Maccabi Netanya,26,0,Regular,1,8,17,10:37,-27,11,13
2015,Beitar Jerusalem,1,0,Championship Round,1,0,0,3:02,1,3,0
2015,Maccabi Tel Aviv,1,0,Championship Round,1,0,0,1:00,1,3,1
2015,Hapoel Beer Sheva,1,0,Championship Round,0,1,0,0:00,0,1,2
2015,Hapoel Raanana,1,0,Championship Round,0,1,0,0:00,0,1,3
2015,Maccabi Haifa,1,0,Championship Round,0,0,1,2:03,-1,0,4
2015,Ihud Bnei Sakhnin,1,0,Championship Round,0,0,1,0:01,-1,0,5
2015,Hapoel Raanana,2,0,Championship Round,1,1,0,3:00,3,4,0
2015,Maccabi Tel Aviv,2,0,Championship Round,1,1,0,2:01,1,4,1
2015,Ihud Bnei Sakhnin,2,0,Championship Round,1,0,1,2:01,1,3,2
2015,Beitar Jerusalem,2,0,Championship Round,1,0,1,3:04,-1,3,3
2015,Hapoel Beer Sheva,2,0,Championship Round,0,2,0,1:01,0,2,4
2015,Maccabi Haifa,2,0,Championship Round,0,0,2,2:06,-4,0,5
2015,Maccabi Tel Aviv,3,0,Championship Round,2,1,0,5:01,4,7,0
2015,Hapoel Beer Sheva,3,0,Championship Round,1,2,0,3:01,2,5,1
2015,Ihud Bnei Sakhnin,3,0,Championship Round,1,1,1,5:04,1,4,2
2015,Hapoel Raanana,3,0,Championship Round,1,1,1,3:03,0,4,3
2015,Beitar Jerusalem,3,0,Championship Round,1,0,2,3:06,-3,3,4
2015,Maccabi Haifa,3,0,Championship Round,0,1,2,5:09,-4,1,5
2015,Maccabi Tel Aviv,4,0,Championship Round,3,1,0,8:03,5,10,0
2015,Ihud Bnei Sakhnin,4,0,Championship Round,2,1,1,8:06,2,7,1
2015,Hapoel Beer Sheva,4,0,Championship Round,1,3,0,4:02,2,6,2
2015,Hapoel Raanana,4,0,Championship Round,1,1,2,5:06,-1,4,3
2015,Beitar Jerusalem,4,0,Championship Round,1,0,3,5:09,-4,3,4
2015,Maccabi Haifa,4,0,Championship Round,0,2,2,6:10,-4,2,5
2015,Maccabi Tel Aviv,5,0,Championship Round,3,2,0,8:03,5,11,0
2015,Hapoel Beer Sheva,5,0,Championship Round,2,3,0,8:03,5,9,1
2015,Ihud Bnei Sakhnin,5,0,Championship Round,2,1,2,9:10,-1,7,2
2015,Beitar Jerusalem,5,0,Championship Round,2,0,3,6:09,-3,6,3
2015,Hapoel Raanana,5,0,Championship Round,1,1,3,5:07,-2,4,4
2015,Maccabi Haifa,5,0,Championship Round,0,3,2,6:10,-4,3,5
2015,Hapoel Beer Sheva,6,0,Championship Round,3,3,0,12:04,8,12,0
2015,Maccabi Tel Aviv,6,0,Championship Round,3,3,0,8:03,5,12,1
2015,Ihud Bnei Sakhnin,6,0,Championship Round,2,2,2,9:10,-1,8,2
2015,Maccabi Haifa,6,0,Championship Round,1,3,2,7:10,-3,6,3
2015,Beitar Jerusalem,6,0,Championship Round,2,0,4,6:10,-4,6,4
2015,Hapoel Raanana,6,0,Championship Round,1,1,4,6:11,-5,4,5
2015,Hapoel Beer Sheva,7,0,Championship Round,3,4,0,12:04,8,13,0
2015,Maccabi Tel Aviv,7,0,Championship Round,3,4,0,8:03,5,13,1
2015,Ihud Bnei Sakhnin,7,0,Championship Round,3,2,2,12:10,2,11,2
2015,Maccabi Haifa,7,0,Championship Round,2,3,2,9:10,-1,9,3
2015,Beitar Jerusalem,7,0,Championship Round,2,0,5,6:13,-7,6,4
2015,Hapoel Raanana,7,0,Championship Round,1,1,5,6:13,-7,4,5
2015,Hapoel Beer Sheva,8,0,Championship Round,4,4,0,14:04,10,16,0
2015,Maccabi Tel Aviv,8,0,Championship Round,3,5,0,9:04,5,14,1
2015,Maccabi Haifa,8,0,Championship Round,3,3,2,10:10,0,12,2
2015,Ihud Bnei Sakhnin,8,0,Championship Round,3,2,3,12:11,1,11,3
2015,Beitar Jerusalem,8,0,Championship Round,2,0,6,6:15,-9,6,4
2015,Hapoel Raanana,8,0,Championship Round,1,2,5,7:14,-7,5,5
2015,Maccabi Tel Aviv,9,0,Championship Round,4,5,0,11:04,7,17,0
2015,Hapoel Beer Sheva,9,0,Championship Round,4,4,1,15:06,9,16,1
2015,Maccabi Haifa,9,0,Championship Round,4,3,2,12:11,1,15,2
2015,Ihud Bnei Sakhnin,9,0,Championship Round,3,3,3,13:12,1,12,3
2015,Hapoel Raanana,9,0,Championship Round,1,3,5,8:15,-7,6,4
2015,Beitar Jerusalem,9,0,Championship Round,2,0,7,6:17,-11,6,5
2015,Maccabi Tel Aviv,10,0,Championship Round,5,5,0,17:04,13,20,0
2015,Hapoel Beer Sheva,10,0,Championship Round,5,4,1,18:07,11,19,1
2015,Maccabi Haifa,10,0,Championship Round,4,3,3,12:17,-5,15,2
2015,Ihud Bnei Sakhnin,10,0,Championship Round,3,3,4,14:15,-1,12,3
2015,Beitar Jerusalem,10,0,Championship Round,3,0,7,8:18,-10,9,4
2015,Hapoel Raanana,10,0,Championship Round,1,3,6,9:17,-8,6,5
2015,Hapoel Acre,1,0,Relegation round,1,0,0,4:01,3,3,0
2015,Hapoel Tel Aviv,1,0,Relegation round,1,0,0,3:00,3,3,1
2015,Maccabi Petah Tikva,1,0,Relegation round,1,0,0,2:01,1,3,2
2015,Bnei Yehuda Tel Aviv,1,1,Relegation round,1,0,0,1:00,1,3,3
2015,Hapoel Haifa,1,0,Relegation round,0,0,1,1:02,-1,0,4
2015,Ironi Kiryat Shmona,1,0,Relegation round,0,0,1,0:01,-1,0,5
2015,Maccabi Netanya,1,0,Relegation round,0,0,1,1:04,-3,0,6
2015,Hapoel Kfar Saba,1,1,Relegation round,0,0,1,0:03,-3,0,7
2015,Hapoel Tel Aviv,2,0,Relegation round,2,0,0,4:00,4,6,0
2015,Maccabi Petah Tikva,2,0,Relegation round,2,0,0,4:02,2,6,1
2015,Hapoel Acre,2,0,Relegation round,1,0,1,4:02,2,3,2
2015,Ironi Kiryat Shmona,2,0,Relegation round,1,0,1,2:01,1,3,3
2015,Bnei Yehuda Tel Aviv,2,1,Relegation round,1,0,1,2:02,0,3,4
2015,Hapoel Haifa,2,0,Relegation round,0,1,1,1:02,-1,1,5
2015,Hapoel Kfar Saba,2,1,Relegation round,0,1,1,0:03,-3,1,6
2015,Maccabi Netanya,2,0,Relegation round,0,0,2,1:06,-5,0,7
2015,Hapoel Tel Aviv,3,0,Relegation round,3,0,0,5:00,5,9,0
2015,Maccabi Petah Tikva,3,0,Relegation round,3,0,0,6:02,4,9,1
2015,Bnei Yehuda Tel Aviv,3,1,Relegation round,2,0,1,3:02,1,6,2
2015,Hapoel Haifa,3,0,Relegation round,1,1,1,4:04,0,4,3
2015,Hapoel Acre,3,0,Relegation round,1,0,2,6:05,1,3,4
2015,Ironi Kiryat Shmona,3,0,Relegation round,1,0,2,2:03,-1,3,5
2015,Hapoel Kfar Saba,3,1,Relegation round,0,1,2,0:04,-4,1,6
2015,Maccabi Netanya,3,0,Relegation round,0,0,3,1:07,-6,0,7
2015,Hapoel Tel Aviv,4,0,Relegation round,3,1,0,6:01,5,10,0
2015,Bnei Yehuda Tel Aviv,4,1,Relegation round,3,0,1,6:03,3,9,1
2015,Maccabi Petah Tikva,4,0,Relegation round,3,0,1,6:03,3,9,2
2015,Hapoel Haifa,4,0,Relegation round,2,1,1,6:05,1,7,3
2015,Ironi Kiryat Shmona,4,0,Relegation round,1,1,2,3:04,-1,4,4
2015,Hapoel Kfar Saba,4,1,Relegation round,1,1,2,1:04,-3,4,5
2015,Hapoel Acre,4,0,Relegation round,1,0,3,7:08,-1,3,6
2015,Maccabi Netanya,4,0,Relegation round,0,0,4,2:09,-7,0,7
2015,Maccabi Petah Tikva,5,0,Relegation round,4,0,1,9:04,5,12,0
2015,Bnei Yehuda Tel Aviv,5,1,Relegation round,4,0,1,7:03,4,12,1
2015,Hapoel Tel Aviv,5,0,Relegation round,3,2,0,9:04,5,11,2
2015,Hapoel Haifa,5,0,Relegation round,2,2,1,9:08,1,8,3
2015,Hapoel Kfar Saba,5,1,Relegation round,2,1,2,3:05,-2,7,4
2015,Ironi Kiryat Shmona,5,0,Relegation round,1,1,3,4:06,-2,4,5
2015,Hapoel Acre,5,0,Relegation round,1,0,4,8:11,-3,3,6
2015,Maccabi Netanya,5,0,Relegation round,0,0,5,2:10,-8,0,7
2015,Maccabi Petah Tikva,6,0,Relegation round,5,0,1,11:05,6,15,0
2015,Hapoel Tel Aviv,6,0,Relegation round,4,2,0,13:06,7,14,1
2015,Bnei Yehuda Tel Aviv,6,1,Relegation round,4,0,2,9:07,2,12,2
2015,Hapoel Haifa,6,0,Relegation round,2,2,2,10:10,0,8,3
2015,Hapoel Kfar Saba,6,1,Relegation round,2,2,2,3:05,-2,8,4
2015,Ironi Kiryat Shmona,6,0,Relegation round,2,1,3,6:07,-1,7,5
2015,Hapoel Acre,6,0,Relegation round,1,1,4,8:11,-3,4,6
2015,Maccabi Netanya,6,0,Relegation round,0,0,6,3:12,-9,0,7
2015,Maccabi Petah Tikva,7,0,Relegation round,5,1,1,11:05,6,16,0
2015,Hapoel Tel Aviv,7,0,Relegation round,4,3,0,13:06,7,15,1
2015,Bnei Yehuda Tel Aviv,7,1,Relegation round,4,1,2,10:08,2,13,2
2015,Hapoel Haifa,7,0,Relegation round,2,3,2,11:11,0,9,3
2015,Hapoel Kfar Saba,7,1,Relegation round,2,3,2,4:06,-2,9,4
2015,Ironi Kiryat Shmona,7,0,Relegation round,2,2,3,7:08,-1,8,5
2015,Hapoel Acre,7,0,Relegation round,1,2,4,9:12,-3,5,6
2015,Maccabi Netanya,7,0,Relegation round,0,1,6,4:13,-9,1,7
2016,Maccabi Tel Aviv,1,0,Regular,1,0,0,3:01,2,3,0
2016,Hapoel Ashkelon,1,1,Regular,1,0,0,3:02,1,3,1
2016,Hapoel Beer Sheva,1,0,Regular,1,0,0,2:01,1,3,2
2016,Ironi Kiryat Shmona,1,0,Regular,1,0,0,1:00,1,3,3
2016,Maccabi Haifa,1,0,Regular,1,0,0,1:00,1,3,4
2016,Beitar Jerusalem,1,0,Regular,0,1,0,2:02,0,1,5
2016,Maccabi Petah Tikva,1,0,Regular,0,1,0,2:02,0,1,6
2016,Bnei Yehuda Tel Aviv,1,0,Regular,0,1,0,1:01,0,1,7
2016,Ihud Bnei Sakhnin,1,0,Regular,0,1,0,1:01,0,1,8
2016,Hapoel Haifa,1,0,Regular,0,0,1,2:03,-1,0,9
2016,Hapoel Raanana,1,0,Regular,0,0,1,1:02,-1,0,10
2016,FC Ashdod,1,1,Regular,0,0,1,0:01,-1,0,11
2016,Hapoel Tel Aviv,1,0,Regular,0,0,1,0:01,-1,0,12
2016,Hapoel Kfar Saba,1,0,Regular,0,0,1,1:03,-2,0,13
2016,Maccabi Tel Aviv,2,0,Regular,2,0,0,5:02,3,6,0
2016,Hapoel Ashkelon,2,1,Regular,1,1,0,4:03,1,4,1
2016,Ironi Kiryat Shmona,2,0,Regular,1,1,0,3:02,1,4,2
2016,Maccabi Petah Tikva,2,0,Regular,1,1,0,3:02,1,4,3
2016,Hapoel Beer Sheva,2,0,Regular,1,1,0,2:01,1,4,4
2016,Ihud Bnei Sakhnin,2,0,Regular,1,1,0,2:01,1,4,5
2016,Hapoel Haifa,2,0,Regular,1,0,1,3:03,0,3,6
2016,Maccabi Haifa,2,0,Regular,1,0,1,1:01,0,3,7
2016,Beitar Jerusalem,2,0,Regular,0,2,0,4:04,0,2,8
2016,Bnei Yehuda Tel Aviv,2,0,Regular,0,1,1,1:02,-1,1,9
2016,Hapoel Tel Aviv,2,0,Regular,0,1,1,0:01,-1,1,10
2016,Hapoel Kfar Saba,2,0,Regular,0,1,1,2:04,-2,1,11
2016,FC Ashdod,2,1,Regular,0,0,2,1:03,-2,0,12
2016,Hapoel Raanana,2,0,Regular,0,0,2,1:03,-2,0,13
2016,Hapoel Beer Sheva,3,0,Regular,2,1,0,5:01,4,7,0
2016,Maccabi Tel Aviv,3,0,Regular,2,1,0,7:04,3,7,1
2016,Maccabi Petah Tikva,3,0,Regular,2,1,0,5:02,3,7,2
2016,Hapoel Ashkelon,3,1,Regular,1,2,0,4:03,1,5,3
2016,Ironi Kiryat Shmona,3,0,Regular,1,2,0,3:02,1,5,4
2016,Maccabi Haifa,3,0,Regular,1,1,1,2:02,0,4,5
2016,Hapoel Kfar Saba,3,0,Regular,1,1,1,4:05,-1,4,6
2016,Ihud Bnei Sakhnin,3,0,Regular,1,1,1,2:04,-2,4,7
2016,Beitar Jerusalem,3,0,Regular,0,3,0,6:06,0,3,8
2016,Hapoel Haifa,3,0,Regular,1,0,2,4:05,-1,3,9
2016,Bnei Yehuda Tel Aviv,3,0,Regular,0,2,1,2:03,-1,2,10
2016,FC Ashdod,3,1,Regular,0,1,2,1:03,-2,1,11
2016,Hapoel Raanana,3,0,Regular,0,1,2,1:03,-2,1,12
2016,Hapoel Tel Aviv,3,0,Regular,0,1,2,0:03,-3,1,13
2016,Maccabi Tel Aviv,4,0,Regular,3,1,0,10:04,6,10,0
2016,Maccabi Petah Tikva,4,0,Regular,3,1,0,6:02,4,10,1
2016,Hapoel Beer Sheva,4,0,Regular,2,1,1,6:03,3,7,2
2016,Maccabi Haifa,4,0,Regular,2,1,1,4:03,1,7,3
2016,Beitar Jerusalem,4,0,Regular,1,3,0,9:06,3,6,4
2016,Hapoel Haifa,4,0,Regular,2,0,2,7:06,1,6,5
2016,Ironi Kiryat Shmona,4,0,Regular,1,3,0,6:05,1,6,6
2016,Bnei Yehuda Tel Aviv,4,0,Regular,1,2,1,3:03,0,5,7
2016,Hapoel Ashkelon,4,1,Regular,1,2,1,4:06,-2,5,8
2016,Hapoel Kfar Saba,4,0,Regular,1,1,2,4:06,-2,4,9
2016,Ihud Bnei Sakhnin,4,0,Regular,1,1,2,2:05,-3,4,10
2016,Hapoel Tel Aviv,4,0,Regular,0,2,2,3:06,-3,2,11
2016,FC Ashdod,4,1,Regular,0,1,3,2:06,-4,1,12
2016,Hapoel Raanana,4,0,Regular,0,1,3,1:06,-5,1,13
2016,Maccabi Tel Aviv,5,0,Regular,4,1,0,15:04,11,13,0
2016,Maccabi Petah Tikva,5,0,Regular,3,2,0,8:04,4,11,1
2016,Hapoel Beer Sheva,5,0,Regular,3,1,1,9:03,6,10,2
2016,Hapoel Haifa,5,0,Regular,3,0,2,11:06,5,9,3
2016,Maccabi Haifa,5,0,Regular,2,2,1,6:05,1,8,4
2016,Ironi Kiryat Shmona,5,0,Regular,1,4,0,8:07,1,7,5
2016,Hapoel Kfar Saba,5,0,Regular,2,1,2,5:06,-1,7,6
2016,Beitar Jerusalem,5,0,Regular,1,3,1,9:10,-1,6,7
2016,Hapoel Ashkelon,5,1,Regular,1,3,1,4:06,-2,6,8
2016,Ihud Bnei Sakhnin,5,0,Regular,1,2,2,4:07,-3,5,9
2016,Bnei Yehuda Tel Aviv,5,0,Regular,1,2,2,3:06,-3,5,10
2016,Hapoel Raanana,5,0,Regular,0,2,3,1:06,-5,2,11
2016,Hapoel Tel Aviv,5,0,Regular,0,2,3,3:11,-8,2,12
2016,FC Ashdod,5,1,Regular,0,1,4,2:07,-5,1,13
2016,Maccabi Tel Aviv,6,0,Regular,5,1,0,18:04,14,16,0
2016,Hapoel Beer Sheva,6,0,Regular,4,1,1,14:03,11,13,1
2016,Maccabi Petah Tikva,6,0,Regular,3,2,1,8:09,-1,11,2
2016,Hapoel Haifa,6,0,Regular,3,0,3,11:08,3,9,3
2016,Maccabi Haifa,6,0,Regular,2,3,1,6:05,1,9,4
2016,Beitar Jerusalem,6,0,Regular,2,3,1,10:10,0,9,5
2016,Ironi Kiryat Shmona,6,0,Regular,1,5,0,8:07,1,8,6
2016,Hapoel Kfar Saba,6,0,Regular,2,1,3,5:07,-2,7,7
2016,Bnei Yehuda Tel Aviv,6,0,Regular,1,3,2,5:08,-3,6,8
2016,Hapoel Ashkelon,6,1,Regular,1,3,2,4:08,-4,6,9
2016,Hapoel Raanana,6,0,Regular,1,2,3,3:06,-3,5,10
2016,Hapoel Tel Aviv,6,0,Regular,1,2,3,5:11,-6,5,11
2016,Ihud Bnei Sakhnin,6,0,Regular,1,2,3,4:10,-6,5,12
2016,FC Ashdod,6,1,Regular,0,2,4,4:09,-5,2,13
2016,Hapoel Beer Sheva,7,0,Regular,5,1,1,16:03,13,16,0
2016,Maccabi Tel Aviv,7,0,Regular,5,1,1,18:06,12,16,1
2016,Maccabi Petah Tikva,7,0,Regular,4,2,1,12:10,2,14,2
2016,Maccabi Haifa,7,0,Regular,3,3,1,8:05,3,12,3
2016,Beitar Jerusalem,7,0,Regular,2,4,1,10:10,0,10,4
2016,Hapoel Haifa,7,0,Regular,3,0,4,11:10,1,9,5
2016,Ironi Kiryat Shmona,7,0,Regular,1,5,1,8:09,-1,8,6
2016,Hapoel Raanana,7,0,Regular,2,2,3,5:07,-2,8,7
2016,Hapoel Tel Aviv,7,0,Regular,2,2,3,7:11,-4,8,8
2016,Ihud Bnei Sakhnin,7,0,Regular,2,2,3,5:10,-5,8,9
2016,Hapoel Kfar Saba,7,0,Regular,2,1,4,6:09,-3,7,10
2016,Hapoel Ashkelon,7,1,Regular,1,3,3,4:09,-5,6,11
2016,Bnei Yehuda Tel Aviv,7,0,Regular,1,3,3,6:12,-6,6,12
2016,FC Ashdod,7,1,Regular,0,3,4,4:09,-5,3,13
2016,Hapoel Beer Sheva,8,0,Regular,6,1,1,18:03,15,19,0
2016,Maccabi Petah Tikva,8,0,Regular,5,2,1,14:11,3,17,1
2016,Maccabi Tel Aviv,8,0,Regular,5,1,2,18:08,10,16,2
2016,Maccabi Haifa,8,0,Regular,4,3,1,13:05,8,15,3
2016,Beitar Jerusalem,8,0,Regular,2,5,1,12:12,0,11,4
2016,Ihud Bnei Sakhnin,8,0,Regular,3,2,3,7:11,-4,11,5
2016,Hapoel Haifa,8,0,Regular,3,0,5,12:12,0,9,6
2016,Hapoel Raanana,8,0,Regular,2,3,3,5:07,-2,9,7
2016,Hapoel Tel Aviv,8,0,Regular,2,3,3,8:12,-4,9,8
2016,Ironi Kiryat Shmona,8,0,Regular,1,5,2,9:11,-2,8,9
2016,Hapoel Kfar Saba,8,0,Regular,2,2,4,7:10,-3,8,10
2016,Bnei Yehuda Tel Aviv,8,0,Regular,1,4,3,8:14,-6,7,11
2016,Hapoel Ashkelon,8,1,Regular,1,3,4,4:14,-10,6,12
2016,FC Ashdod,8,1,Regular,0,4,4,4:09,-5,4,13
2016,Hapoel Beer Sheva,9,0,Regular,7,1,1,23:04,19,22,0
2016,Maccabi Petah Tikva,9,0,Regular,5,3,1,14:11,3,18,1
2016,Maccabi Tel Aviv,9,0,Regular,5,2,2,18:08,10,17,2
2016,Maccabi Haifa,9,0,Regular,4,4,1,13:05,8,16,3
2016,Beitar Jerusalem,9,0,Regular,3,5,1,13:12,1,14,4
2016,Ironi Kiryat Shmona,9,0,Regular,2,5,2,10:11,-1,11,5
2016,Hapoel Kfar Saba,9,0,Regular,3,2,4,9:11,-2,11,6
2016,Ihud Bnei Sakhnin,9,0,Regular,3,2,4,8:13,-5,11,7
2016,Hapoel Haifa,9,0,Regular,3,1,5,12:12,0,10,8
2016,Hapoel Raanana,9,0,Regular,2,3,4,5:08,-3,9,9
2016,Hapoel Tel Aviv,9,0,Regular,2,3,4,8:13,-5,9,10
2016,FC Ashdod,9,1,Regular,1,4,4,5:09,-4,7,11
2016,Bnei Yehuda Tel Aviv,9,0,Regular,1,4,4,8:15,-7,7,12
2016,Hapoel Ashkelon,9,1,Regular,1,3,5,5:19,-14,6,13
2016,Hapoel Beer Sheva,10,0,Regular,8,1,1,28:05:00,23,25,0
2016,Maccabi Tel Aviv,10,0,Regular,6,2,2,20:09,11,20,1
2016,Maccabi Haifa,10,0,Regular,5,4,1,15:05,10,19,2
2016,Maccabi Petah Tikva,10,0,Regular,5,4,1,15:12,3,19,3
2016,Beitar Jerusalem,10,0,Regular,3,6,1,14:13,1,15,4
2016,Hapoel Raanana,10,0,Regular,3,3,4,6:08,-2,12,5
2016,Ironi Kiryat Shmona,10,0,Regular,2,5,3,11:13,-2,11,6
2016,Hapoel Kfar Saba,10,0,Regular,3,2,5,9:13,-4,11,7
2016,Ihud Bnei Sakhnin,10,0,Regular,3,2,5,8:14,-6,11,8
2016,FC Ashdod,10,1,Regular,2,4,4,6:09,-3,10,9
2016,Hapoel Haifa,10,0,Regular,3,1,6,13:17,-4,10,10
2016,Hapoel Tel Aviv,10,0,Regular,2,4,4,9:14,-5,10,11
2016,Bnei Yehuda Tel Aviv,10,0,Regular,1,4,5,8:16,-8,7,12
2016,Hapoel Ashkelon,10,1,Regular,1,4,5,6:20,-14,7,13
2016,Hapoel Beer Sheva,11,0,Regular,9,1,1,30:05:00,25,28,0
2016,Maccabi Tel Aviv,11,0,Regular,6,2,3,20:10,10,20,1
2016,Maccabi Haifa,11,0,Regular,5,5,1,16:06,10,20,2
2016,Maccabi Petah Tikva,11,0,Regular,5,4,2,16:14,2,19,3
2016,Beitar Jerusalem,11,0,Regular,3,6,2,14:14,0,15,4
2016,Ironi Kiryat Shmona,11,0,Regular,3,5,3,15:14,1,14,5
2016,Ihud Bnei Sakhnin,11,0,Regular,4,2,5,9:14,-5,14,6
2016,Hapoel Raanana,11,0,Regular,3,4,4,6:08,-2,13,7
2016,Hapoel Haifa,11,0,Regular,4,1,6,15:18,-3,13,8
2016,FC Ashdod,11,1,Regular,2,5,4,7:10,-3,11,9
2016,Hapoel Tel Aviv,11,0,Regular,2,5,4,9:14,-5,11,10
2016,Hapoel Kfar Saba,11,0,Regular,3,2,6,9:15,-6,11,11
2016,Bnei Yehuda Tel Aviv,11,0,Regular,2,4,5,9:16,-7,10,12
2016,Hapoel Ashkelon,11,1,Regular,1,4,6,7:24,-17,7,13
2016,Hapoel Beer Sheva,12,0,Regular,10,1,1,35:05:00,30,31,0
2016,Maccabi Tel Aviv,12,0,Regular,6,3,3,20:10,10,21,1
